"15","FF","附加效果","","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"16","FF","攻擊次數","","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"17","FF","格擋發動力","","3","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","50","50","100","50","100","100","100","100","False"
"18","FF","格擋性能","","4","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","50","50","100","50","100","100","100","100","False"
"19","C","堅韌","影響物理與魔法攻擊造成的傷害量和治療量，同時也影響自身所受的傷害量。<hex:02100103>堅韌的數值越大，自身造成的傷害量與治療量越大，自身所受的傷害量越小。<hex:02100103>僅對防護職業有效。","24","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"20","D","物理攻擊力","影響發動物理攻擊的傷害量。<hex:02100103>物理攻擊力的數值越大，對敵人造成的物理傷害越大。","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"21","E","物理防禦力","減少受到物理攻擊時的傷害量。<hex:02100103>物理防禦力的數值越大，敵人造成的物理傷害越小。","5","0","0","176","236","176","0","236","176","0","0","0","0","0","0","412","824","0","412","1000","648","648","412","66","100","70","55","55","40","40","100","40","33","55","55","55","False"
"22","F","直擊","按一定比例提高物理與魔法攻擊造成的傷害量。<hex:02100103>直擊越高，越容易打出直擊。<hex:02100103>發動必定直擊的技能時，直擊數值越高傷害越高。","23","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"23","10","迴避力","","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"24","11","魔法防禦力","減少受到魔法攻擊時的傷害量。<hex:02100103>魔法防禦力的數值越大，敵人造成的魔法傷害越小。","6","0","0","176","236","176","0","236","176","0","0","0","0","0","0","412","824","0","412","1000","648","648","412","33","100","55","55","55","70","70","100","70","66","55","55","55","False"
"25","FF","暴擊攻擊力","","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"26","FF","暴擊防禦力","","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"27","12","暴擊","增加物理與魔法攻擊造成的傷害量和治療量。<hex:02100103>暴擊的數值越大，越容易打出暴擊，同時暴擊時的傷害量及治療量也越高。","19","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"28","FF","暴擊迴避力","","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"29","FF","斬擊耐性","減少受到斬擊屬性攻擊時的傷害。","43","0","0","0","0","0","0","0","0","200","200","200","200","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"30","FF","突刺耐性","減少受到突刺屬性攻擊時的傷害。","44","0","0","0","0","0","0","0","0","200","200","200","200","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"31","FF","打擊耐性","減少受到打擊屬性攻擊時的傷害。","45","0","0","0","0","0","0","0","0","200","200","200","200","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"32","FF","射擊耐性","","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"33","13","攻擊魔法威力","影響發動魔法攻擊的傷害量。<hex:02100103>攻擊魔法威力的數值越大，對敵人造成的魔法傷害越大。","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"34","14","治療魔法威力","影響發動治療魔法的治療量。<hex:02100103>治療魔法威力的數值越大，對我方發動的魔法治療量越大。","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"35","FF","強化魔法威力","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"36","15","元素加持","","36","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"37","FF","火","減少受到火屬性攻擊時的傷害。","37","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"38","FF","冰","減少受到冰屬性攻擊時的傷害。","38","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"39","FF","風","減少受到風屬性攻擊時的傷害。","39","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"40","FF","土","減少受到土屬性攻擊時的傷害。","40","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"41","FF","雷","減少受到雷屬性攻擊時的傷害。","41","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"42","FF","水","減少受到水屬性攻擊時的傷害。","42","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"43","FF","全魔法耐性","","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"44","16","信念","影響物理與魔法攻擊造成的傷害量和治療量。<hex:02100103>信念的數值越大，傷害量及治療量越大。","20","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"45","17","技能速度","影響戰技的詠唱時間及冷卻時間，同時還會影響物理攻擊的自動攻擊及持續傷害效果的傷害量。<hex:02100103>技能速度的數值越大，戰技的詠唱時間及冷卻時間越短，自動攻擊和持續傷害效果的傷害量越高。","21","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"46","18","詠唱速度","影響魔法的詠唱時間和冷卻時間，同時還會影響魔法的持續傷害效果的傷害量以及持續恢復效果的恢復量。<hex:02100103>詠唱速度的數值越大，魔法的詠唱時間和冷卻時間越短，魔法持續傷害效果的傷害量和魔法持續恢復效果的恢復量越高。","22","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"47","19","加速","","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","True"
"48","FF","鬥志","在玩家對戰中代替物理防禦力與魔法防禦力影響玩家所受到的傷害。<hex:02100103>對玩家造成的傷害也有所影響。","73","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"49","FF","仇恨","","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"50","FF","降低仇恨","","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"51","FF","分解技能提升率","","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"52","FF","經驗值獲得量","","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"53","FF","生命再生","","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"54","FF","魔力再生","","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"55","FF","主狀態修正","","11","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"56","FF","副狀態修正","","18","100","40","85","135","85","0","135","85","67","67","67","67","140","70","220","440","0","220","525","355","355","220","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"57","FF","減速耐性","縮短減速的效果時間。","61","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"58","FF","石化耐性","","62","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"59","FF","麻痺耐性","","63","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"60","FF","靜寂耐性","縮短沉默的效果時間。","64","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"61","FF","失明耐性","縮短失明的效果時間。","65","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"62","FF","中毒耐性","縮短中毒的效果時間。","66","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"63","FF","眩暈耐性","縮短眩暈的效果時間。","67","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"64","FF","睡眠耐性","縮短睡眠的效果時間。","68","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"65","FF","止步耐性","縮短止步的效果時間。","69","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"66","FF","加重耐性","縮短加重的效果時間。","70","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"67","FF","死亡宣告耐性","","71","140","0","172","172","172","0","172","172","0","0","0","0","140","140","344","688","0","344","860","516","516","344","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"68","FF","裝備損耗耐性","","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"69","FF","精煉度提升量","","56","100","20","80","80","80","80","80","80","80","80","80","80","120","60","160","320","0","160","400","240","240","160","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"70","1A","作業精度","影響製作作業的進展效果。<hex:02100103>作業精度的數值越大，作業的進展越快。","30","350","350","20","300","20","20","20","20","20","20","20","30","350","350","320","360","0","40","380","340","340","320","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"71","1B","加工精度","影響製作作業的品質效果。<hex:02100103>加工精度的數值越大，產品的品質提高得越多。","31","200","200","120","120","120","100","120","120","30","30","30","40","200","200","200","400","0","200","500","300","300","240","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"72","1C","獲得力","影響採集時獲得道具的機率。<hex:02100103>獲得力的數值越大，越容易採集到道具。","33","350","200","20","200","150","0","100","10","10","10","10","10","350","350","210","460","0","110","470","450","310","350","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
"73","1D","技術力","影響採礦工、園藝工採集時獲得道具的數量。<hex:02100103>技術力的數值越大，獲得道具的數量越多。<hex:02100103>影響捕魚人採集時獲得魚的尺寸。<hex:02100103>技術力的數值越大，越容易獲得更大尺寸的魚。","34","200","350","200","100","10","0","50","110","10","10","10","10","200","200","300","220","0","110","420","120","210","110","100","100","100","100","100","100","100","100","100","100","100","100","100","False"
