"10","86807","<hex:0248020803><hex:0249020403>前往迷宮吧——善用輔助隊員挑戰迷宮．續<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>訪問進入點，選擇<hex:0248020F03>和輔助隊員進入<hex:0248020103>後，<hex:02100103>將會打開<hex:0248020F03>任務支援者窗口<hex:0248020103>。<hex:02100103><hex:02100103><hex:0248020F03>輔助隊員的職業或特職<hex:0248020103>會根據你當前的職業或特職<hex:0248020F03>自動調整<hex:0248020103>為最佳組合。<hex:02100103><hex:0248020F03>按下進入按鈕後<hex:0248020103>就可以與非玩家角色一同挑戰迷宮了！"
"11","86808","<hex:0248020803><hex:0249020403>前往迷宮吧——與其他玩家組隊挑戰迷宮<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>任務搜尋器<hex:0248020103>是供<hex:0248020F03>不同玩家<hex:0248020103>組成小隊<hex:02100103>一起挑戰迷宮等任務的<hex:0248020F03>便利功能<hex:0248020103>。<hex:02100103><hex:02100103>訪問進入點，選擇<hex:0248020F03>和其他的玩家進入<hex:0248020103>後，<hex:02100103>將會打開<hex:0248020F03>任務搜尋器窗口<hex:0248020103>。<hex:02100103><hex:0248020F03>勾選想要挑戰的迷宮名稱<hex:0248020103>，然後<hex:0248020F03>按下參加按鈕<hex:0248020103>，<hex:02100103>系統就會自動地將參加相同任務的玩家組成小隊。<hex:02100103>這個過程被稱為<hex:0248020F03>配對<hex:0248020103>。"
"12","86809","<hex:0248020803><hex:0249020403>前往迷宮吧——與其他玩家組隊挑戰迷宮．續<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在<hex:0248020F03>配對完成<hex:0248020103>時會有<hex:0248020F03>聲音提示，並彈出窗口<hex:0248020103>。<hex:02100103><hex:0248020F03>按下出發按鈕<hex:0248020103>就可以進行挑戰了！<hex:02100103><hex:02100103>透過配對與你組成小隊的是<hex:0248020F03>同樣在這個世界展開冒險的其他玩家<hex:0248020103>。<hex:02100103>還請不要忘記向對方打聲招呼問候，比如「你好」「請多關照」之類的，<hex:02100103>與隊友齊心協力一起完成迷宮挑戰吧！"
"13","86810","<hex:0248020803><hex:0249020403>可以挑戰的迷宮數量將會不斷增加！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>隨著你的冒險不斷推進，可以挑戰的迷宮數量也會不斷增加。<hex:02100103><hex:0248020F03>當前不可使用任務支援者的迷宮及任務<hex:0248020103>請多<hex:0248020F03>利用任務搜尋器<hex:0248020103>參與挑戰！<hex:02100103><hex:02100103>此外成功挑戰過的迷宮也可以重複進行挑戰。<hex:02100103>可以從<hex:0248020F03>快捷指令<hex:0248020103>的<hex:0248020F03>任務情報<hex:0248020103>選單選擇<hex:0248020F03>任務搜尋器<hex:0248020103><hex:02100103>或<hex:0248020F03>任務支援者<hex:0248020103>再次進行挑戰。"
"14","86810","<hex:0248020803><hex:0249020403>想要再次查看說明時<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>開啟任務搜尋器或任務支援者窗口，<hex:02100103><hex:0248020F03>按下「？」按鈕<hex:0248020103>即可查看之前說明的內容。<hex:02100103><hex:02100103>以上兩項功能對推進劇情能起到重要的幫助！<hex:02100103>請充分利用這些功能，享受愉快的冒險旅程吧！"
"15","86812","<hex:0248020803><hex:0249020403>新しい形式のコンテンツ、ヴァリアントダンジョンが開放されました！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>ヴァリアントダンジョン<hex:0248020103>は、その場所にまつわる人物とともにダンジョン内の<hex:0248020F03>分岐したルート<hex:0248020103>を探検し、<hex:02100103>新たな<hex:0248020F03>物語を発見<hex:0248020103>していくという要素を持ったコンテンツです。<hex:02100103><hex:02100103>発見した物語は、ヴァリアントダンジョン専用の手記や記録といった形でひとつずつ綴られていきます。<hex:02100103><hex:02100103>ルートの中には、分岐する方法が隠されているものもあります。<hex:02100103>すべてのルートを発見し、隠された物語を明かしていきましょう。"
"16","86812","<hex:0248020803><hex:0249020403>攻略に行ける人数も自由<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>ヴァリアントダンジョンは1～4人いずれの人数でも遊べる様に<hex:02100103>難易度が<hex:0248020F03>自動調整<hex:0248020103>される仕組みが入っています。<hex:02100103><hex:02100103>気の知れた仲間とパーティを組んで行くこともできますし、<hex:02100103>他のプレイヤーとマッチングを利用して一緒に攻略することも可能です。<hex:02100103>ひとりでの攻略も可能ですが、歯ごたえのある難易度となります。"
"17","86813","<hex:0248020803><hex:0249020403>ヴァリアントアクション<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>自由なロール構成で攻略が楽しめるように、ヴァリアントダンジョン内で<hex:02100103>使える特殊なアクション「<hex:0248020F03>ヴァリアントアクション<hex:0248020103>」が用意されています。<hex:02100103><hex:02100103>タンクやDPSロールでもヒーラーの役目ができるよう<hex:0248020F03>特別なケアルやレイズ<hex:0248020103>などがあり<hex:02100103>その他のロールについても同様の<hex:0248020F03>特別なアクション<hex:0248020103>が用意されています。<hex:02100103><hex:02100103>攻略中に使える2つのヴァリアントアクションは、いつでも専用メニューから組み換え可能です。"
"18","86813","<hex:0248020803><hex:0249020403>突入方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>ヴァリアントダンジョンへの突入は、<hex:0248020F03>入口のNPCに話しかける<hex:0248020103>か、または<hex:02100103>メインコマンド「コンテンツ情報」にある「<hex:0248020F03>特殊ダンジョン探索<hex:0248020103>」を選んで<hex:02100103>開かれる専用ウィンドウから行います。<hex:02100103><hex:02100103>ヴァリアントアクションの設定や、発見した物語を読むなど、特殊ダンジョン探索に<hex:02100103>関する操作は全てこちらからできるようになっています。"
"19","86811","<hex:0248020803><hex:0249020403>開拓無人島是可以讓你在專屬於自己的小島上自由地享受慢生活的玩法！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>你可以在島上探險尋找絕美的景點，也可以耕種一些作物或飼養一些動物。<hex:02100103>在南方的島上做自己喜歡做的事情，過上理想中的生活吧！"
"20","86811","<hex:0248020803><hex:0249020403>■不存在職業/特職的限制<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>就算沒有開放能工巧匠和大地使者職業，<hex:02100103>也能不受限制地享受這裡的生活。<hex:02100103><hex:02100103>請穿上最喜歡的服裝開始開拓自己的無人島吧！"
"21","86811","<hex:0248020803><hex:0249020403>■開拓經驗值與開拓等級<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在無人島內進行活動會獲得開拓經驗值，<hex:02100103>當開拓經驗值蓄積到一定程度後，將會提升開拓等級。<hex:02100103><hex:02100103>開拓等級上升後，能在島內做的事情也會逐漸變多。"
"22","86811","<hex:0248020803><hex:0249020403>■開拓目標<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在無人島內會顯示出開拓目標作為下一步行動的指引。<hex:02100103><hex:02100103>當不知道接下來該做什麼的時候，請參考開拓目標。"
