"30","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将阶级名称更改为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","4","5","0","3","3"
"31","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>取消了“<hex:022813FF0E436F6D70616E79416374696F6EE8020103>”的特效。","4","0","1","4","9"
"32","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>放弃了“<hex:022813FF0E436F6D70616E79416374696F6EE8020103>”的特效。","4","0","1","4","9"
"33","部队的简称已被修改为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","0","3","0","3","4"
"34","部队名已被修改为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","0","2","0","3","4"
"35","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将<hex:02280FFF0A506C6163654E616D65E8020103>第<hex:022003E80303>区<hex:022003E80403>号住房名称改成了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","4","9","0","5","B"
"36","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>修改了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的问候语。","4","8","0","5","B"
"37","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>购买了<hex:02280FFF0A506C6163654E616D65E8020103>第<hex:022003E80303>区<hex:022003E80403>号土地。","4","7","0","5","B"
"38","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>废弃了<hex:02280FFF0A506C6163654E616D65E8020103>第<hex:022003E80303>区<hex:022003E80403>号土地。","4","7","0","5","B"
"39","<hex:02280FFF0A506C6163654E616D65E8020103> 第<hex:022003E80303>区<hex:022003E80403>号土地被废弃了。","0","7","0","5","B"
"40","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>在<hex:02280FFF0A506C6163654E616D65E8020103>第<hex:022003E80303>区<hex:022003E80403>号土地上搭建起了“<hex:022813FF0E486F7573696E67507265736574E8050103>”。","4","7","1","5","B"
"41","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>拆除了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","4","8","0","5","B"
"42","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>更换了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的外部装潢。","4","8","0","5","B"
"43","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>更换了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的内部装潢。","4","8","0","5","B"
"44","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>更换了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的家具配置。","4","8","0","5","B"
"45","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>更换了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的庭具配置。","4","8","0","5","B"
"46","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>删除了写在“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的访客留言薄上的留言。","4","8","0","5","B"
"47","收到了<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>发来的入队申请。","4","0","0","2","C"
"48","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>撤销了发来的入队申请。","4","0","0","2","C"
"49","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>的角色已被删除。","4","0","0","2","C"
"50","拒绝了<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>发来的入队申请。","4","0","0","2","C"
"51","申请数量已经到达上限。","0","0","0","2","C"
"52","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>在“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”里种下了<hex:02280AFF054974656DE8020103>。","4","10","1","6","D"
"53","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>对“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”里的作物施加了<hex:02280AFF054974656DE8020103>。","4","10","1","6","D"
"54","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>对“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”里的作物浇了些水。","4","10","0","6","D"
"55","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>从“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”里的作物中收获了<hex:022003E80203>个<hex:02280AFF054974656DE8030103>。","4","11","1","6","D"
"56","并且由于杂交成功，还收获了<hex:022003E80203>个<hex:02280AFF054974656DE8030103>。","0","11","1","6","D"
"57","由于<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>不在，“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”已被转让。","4","5","0","2","3"
"58","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的作物处理掉了。","4","10","0","6","D"
"59","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>增设了个人用<hex:022003E80203>号房间。","4","0","1","5","B"
"60","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>撤除了个人用<hex:022003E80203>号房间。","4","0","1","5","B"
"61","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>照顾了鸟栏中的陆行鸟。","4","0","0","7","B"
"62","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>对<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>进行了训练。","4","12","0","7","B"
"63","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将“<hex:02280AFF054974656DE8030103>”设置到了<hex:022003E80203>号转轴上。","16","14","1","5","B"
"64","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将<hex:022003E80203>号转轴上的“<hex:02280AFF054974656DE8030103>”撤了下来。","16","14","1","5","B"
"65","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>从<hex:022003E80203>号转轴上获取了“<hex:02280AFF054974656DE8030103>”。","16","14","1","5","B"
"66","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>转换了“<hex:02280AFF054974656DE8020103>”，将“<hex:022813FF0E436F6D70616E79416374696F6EE8030103>”储备了下来。","16","14","1","4","9"
"67","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>增建了部队工房。","16","0","0","8","F"
"68","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>拆除了部队工房。","16","0","0","8","F"
"69","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>使用部队合建设备启动了“<hex:02280AFF054974656DE8020103>”的制作工程。","16","14","0","8","F"
"70","推进“<hex:02280AFF054974656DE8020103>”工程所必须的素材已经全部准备就绪。","0","14","0","8","F"
"71","“<hex:02280AFF054974656DE8020103>”<hex:0209B1E803FF19>的工程有所进展。<hex:FF49>的工程取得很大进展，合建设备的状态变为“良好”。<hex:FF49>的工程取得极大进展，合建设备的状态变为“最佳”。<hex:03>","0","14","1","8","F"
"72","<hex:02094BE803FF13>工程有所进展<hex:FF19>工程取得很大进展<hex:FF19>工程取得极大进展<hex:03>，<hex:02280AFF054974656DE8020103>制作完成。","0","14","1","8","F"
"73","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>从部队合建设备中回收了“<hex:02280AFF054974656DE8020103>”。","16","14","0","8","F"
"74","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>中断了部队合建设备中的制作工程。","16","0","0","8","F"
"75","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>绘制出了“<hex:022817FF12436F6D70616E7943726166744472616674E8020103>”。","16","0","1","8","F"
"76","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将第<hex:022003E80203>架飞空艇登记为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","16","15","1","9","E"
"77","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将第<hex:022003E80203>架飞空艇的名字更改为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","16","15","1","9","E"
"78","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>拆解了登记为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的第<hex:022003E80203>架飞空艇。","16","15","1","9","E"
"79","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>派出了飞空艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”去进行探索。","16","15","0","9","E"
"80","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>中止了飞空艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的探索。","16","15","0","9","E"
"81","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>接受了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”探索完成的报告。","16","15","0","9","E"
"82","飞空艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”升为<hex:022003E80203>级。","16","15","1","9","E"
"83","通过飞空艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的探索，工房可以登记第<hex:022003E80203>架飞空艇了。","16","15","1","9","E"
"84","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>消耗<hex:022206E802FF022C03>点部队战绩换取了<hex:022003E80403>个“<hex:02280AFF054974656DE8030103>”。","16","22","1","1","0"
"85","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>提供了<hex:020812E4E80402FF01FF0A022003E80403>次<hex:03>必需素材“<hex:02280AFF054974656DE8030103>”，贡献了60%以上的该素材以制作“<hex:02280AFF054974656DE8020103>”。","16","22","1","8","F"
"86","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>发现了“云冠群岛夜晚探索”的航线！","16","0","0","9","E"
"87","因为长时间没有使用，<hex:022811FF0A506C6163654E616D65E802FF010103>第<hex:022003E80303>区<hex:022003E80403>号土地已被回收，部分资产由住宅区管理员代为保管。","0","7","0","5","B"
"88","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>回到了房屋中，自动拆除准备已经取消。","16","0","0","5","B"
"89","因为资产回收期限已过，从<hex:022811FF0A506C6163654E616D65E802FF010103>第<hex:022003E80303>区<hex:022003E80403>号土地回收的资产已全部销毁。","0","7","0","5","B"
"90","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>在花盆中播下了<hex:02280AFF054974656DE8020103>。","16","14","0","6","D"
"91","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>对花盆里的作物浇了些水。","16","0","0","6","D"
"92","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>从花盆里的作物中收获了<hex:022003E80203>个<hex:02280AFF054974656DE8030103>。","16","14","1","6","D"
"93","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将花盆里的作物处理掉了。","16","0","0","6","D"
"94","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将房屋搬迁到了<hex:02280FFF0A506C6163654E616D65E8020103>第<hex:022003E80303>区<hex:022003E80403>号土地。","4","7","0","5","B"
"95","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将第<hex:022003E80203>艘潜水艇登记为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","16","15","1","9","E"
"96","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>将第<hex:022003E80203>艘潜水艇的名字更改为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”。","16","15","1","9","E"
"97","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>拆解了登记为“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的第<hex:022003E80203>艘潜水艇。","16","15","1","9","E"
"98","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>派出了潜水艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”去进行探索。","16","15","0","9","E"
"99","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>中止了潜水艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的探索。","16","15","0","9","E"
"100","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>接受了“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”探索完成的报告。","16","15","0","9","E"
"101","潜水艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”升为<hex:022003E80203>级。","16","15","1","9","E"
"102","通过潜水艇“<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>”的探索，工房可以登记第<hex:022003E80203>艘潜水艇了。","16","15","1","9","E"
"103","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>删除了<hex:020816E909FF1002280CFF074F626A537472E9090103EB0403>的留言。","16","23","0","5","B"
"104","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>修改了交流簿的设置。","16","0","0","5","B"
"105","<hex:020816E908FF1002280CFF074F626A537472E9080103EB0303>设定了房屋宣传标签。","16","0","0","5","B"
