"10","開拓目標：耕作地で作物を育てよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>「種まきモード」で選んだ種を耕作地に植える<hex:021402EC03><hex:021302EC03>","たがやすくんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","-240","112","40"
"11","開拓目標：耕作地で作物を育てよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>「水やりモード」で植えた種に水を与える<hex:021402EC03><hex:021302EC03>","「種まきモード」で選んだ種を耕作地に植える","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","-240","112","40"
"12","開拓目標：耕作地で作物を育てよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>たがやすくんに報告する<hex:021402EC03><hex:021302EC03>","「水やりモード」で植えた種に水を与える","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"13","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ねこみみさんに話を聞く<hex:021402EC03><hex:021302EC03>","","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"14","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ぼくちくくんに整地を依頼する<hex:021402EC03><hex:021302EC03>","ねこみみさんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"15","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ぼくちくくんに話を聞く<hex:021402EC03><hex:021302EC03>","ぼくちくくんに整地を依頼する","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"16","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>「捕獲モード」で動物を捕獲する<hex:021402EC03><hex:021302EC03>","ぼくちくくんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","300","-252","600"
"17","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ぼくちくくんに話を聞く<hex:021402EC03><hex:021302EC03>","「捕獲モード」で動物を捕獲する","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"18","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>「餌やりモード」で動物に餌をやる<hex:021402EC03><hex:021302EC03>","ぼくちくくんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","-292","148","40"
"19","開拓目標：放牧地で動物を飼育しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ぼくちくくんに報告する<hex:021402EC03><hex:021302EC03>","「餌やりモード」で動物に餌をやる","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"20","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ねこみみさんに話を聞く<hex:021402EC03><hex:021302EC03>","","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"21","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>かいたくくん1号に整地を依頼する<hex:021402EC03><hex:021302EC03>","ねこみみさんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"22","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>かいたくくん1号に話を聞く<hex:021402EC03><hex:021302EC03>","かいたくくん1号に整地を依頼する","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"23","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>開拓素材を集めて<hex:02100103>開拓製作で無人島開拓用のストーンハンマーを作る<hex:021402EC03><hex:021302EC03>","かいたくくん1号に話を聞く","3","3","4","9","2","10","11","4","12","255","0","0","255","0","0","0","0","0","0"
"24","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>開拓素材を集めて開拓工房を建築する<hex:021402EC03><hex:021302EC03>","開拓素材を集めて、開拓製作で無人島開拓用のストーンハンマーを作る","9","10","10","0","10","1","14","10","15","11","5","12","8","5","9","0","0","0","0"
"25","開拓目標：開拓工房を建てて貿易の準備をしよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>かいたくくん1号に報告する<hex:021402EC03><hex:021302EC03>","開拓素材を集めて開拓工房を建築する","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"26","開拓目標：自由に無人島を開拓しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>ねこみみさんに話を聞く<hex:021402EC03><hex:021302EC03>","","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"27","開拓目標：自由に無人島を開拓しよう","<hex:021306FEFFFFFFFF03><hex:021406FEFF0A699203>思うまま島を開拓し尽くそう<hex:021402EC03><hex:021302EC03>","ねこみみさんに話を聞く","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
"28","","","","255","0","0","255","0","0","255","0","0","255","0","0","255","0","0","0","0","0","0"
