"967","10","45","","外側","waice"
"968","10","50","","這邊","zhebian"
"969","10","51","","遠處","yuanchu"
"970","10","52","","那邊","nabian"
"971","10","53","","再近一些","zaijinyixie"
"972","10","54","","再遠一些","zaiyuanyixie"
"973","10","60","","入口","rukou"
"974","10","61","","出口","chukou"
"975","10","42","","背面","beimian"
"976","10","70","","一點","yidian"
"977","10","71","","兩點","liangdian"
"978","10","72","","三點","sandian"
"979","10","73","","四點","sidian"
"980","10","74","","五點","wudian"
"981","10","75","","六點","liudian"
"982","10","76","","七點","qidian"
"983","10","77","","八點","badian"
"984","10","78","","九點","jiudian"
"985","10","79","","十點","shidian"
"986","10","80","","十一點","shiyidian"
"987","10","81","","十二點","shierdian"
"1000","11","0","@","【時間】","shijian."
"1001","11","3","","前天","qiantian"
"1002","11","2","","昨天","zuotian"
"1003","11","1","","今天","jintian"
"1004","11","4","","明天","mingtian"
"1005","11","5","","後天","houtian"
"1006","11","11","","上週","shangzhou"
"1007","11","10","","這週","zhezhou"
"1008","11","12","","下週","xiazhou"
"1009","11","20","","上午","shangwu"
"1010","11","21","","下午","xiawu"
"1011","11","30","","早晨","zaochen"
"1012","11","31","","中午","zhongwu"
"1013","11","32","","晚上","wanshang"
"1014","11","40","","星期","xingqi"
"1015","11","41","","星期日","xingqiri"
"1016","11","42","","星期一","xingqiyi"
"1017","11","43","","星期二","xingqier"
"1018","11","44","","星期三","xingqisan"
"1019","11","45","","星期四","xingqisi"
"1020","11","46","","星期五","xingqiwu"
"1021","11","47","","星期六","xingqiliu"
"1022","11","50","","假日","jiari"
"1023","11","51","","休息","xiuxi"
"1024","11","60","","長期","changqi"
"1025","11","61","","短期","duanqi"
"1026","11","70","","日期","riqi"
"1027","11","75","","秒","miao"
"1028","11","74","","分鐘","fenzhong"
"1029","11","71","","小時","xiaoshi"
"1030","11","73","","月","yue"
"1031","11","72","","年","nian"
"1032","11","120","","1月","yiyue"
"1033","11","121","","2月","eryue"
"1034","11","122","","3月","sanyue"
"1035","11","123","","4月","siyue"
"1036","11","124","","5月","wuyue"
"1037","11","125","","6月","liuyue"
"1038","11","126","","7月","qiyue"
"1039","11","127","","8月","bayue"
"1040","11","128","","9月","jiuyue"
"1041","11","129","","10月","shiyue"
"1042","11","130","","11月","shiyiyue"
"1043","11","131","","12月","shieryue"
"1044","11","81","","上個月","shanggeyue"
"1045","11","80","","這個月","zhegeyue"
"1046","11","82","","下個月","xiageyue"
"1047","11","84","","去年","qunian"
"1048","11","83","","今年","jinnian"
"1049","11","85","","明年","mingnian"
"1050","11","90","","現在","xianzai"
"1051","11","91","","馬上","mashang"
"1052","11","92","","任何時候","renheshihou"
"1053","11","100","","最初","zuichu"
"1054","11","101","","最後","zuihou"
"1055","11","110","","等待時間","dengdaishijian"
"1056","11","111","","剩餘時間","shengyushijian"
"1057","11","112","","結束時間","jieshushijian"
"1058","11","140","","第六星曆","diliuxingli"
"1059","11","141","","第七靈災","diqilingzai"
"1060","11","142","","第七星曆","diqixingli"
"1061","11","93","","之前","zhiqian"
"1062","11","94","","之後","zhihou"
"1150","13","0","@","【移動方式】","yidongfangshi."
"1151","13","2","","行走","xingzou"
"1152","13","1","","奔跑","benpao"
"1153","13","3","","跟隨","gensui"
"1154","13","10","","陸行鳥","luxingniao"
"1155","13","11","","專屬陸行鳥","zhuanshuluxingniao"
"1156","13","12","","租借陸行鳥","zujieluxingniao"
"1157","13","13","","陸行鳥運輸","luxingniaoyunshu"
"1158","13","20","","坐騎","zuoqi"
"1159","13","30","","傳送","chuansong"
"1160","13","31","","返回","fanhui"
"1161","13","33","","都市傳送網","dushichuansongwang"
"1162","13","34","","飛空艇","feikongting"
"1163","13","32","","返回點","fanhuidian"
"1164","13","35","","定期船","dingqichuan"
"1165","13","21","","飛行坐騎","feixingzuoqi"
"1200","14","0","@","【設施】","sheshi."
"1201","14","10","","乙太之光","yitaizhiguang"
"1202","14","11","","城內乙太之晶","chengneiyitaizhijing"
"1203","14","20","","冒險者公會","maoxianzhehanghui"
"1204","14","21","","公會","hanghui"
"1205","14","30","","商店","shangdian"
"1206","14","31","","陸行鳥欄","luxingniaolan"
"1207","14","90","","旅館","lvguan"
"1208","14","32","","客房","kefang"
"1209","14","42","","休息區","xiuxiqu"
"1210","14","39","","公會理符發行處","hanghuilifufaxingchu"
"1211","14","40","","通訊貝辦理處","tongxunbeibanlichu"
"1212","14","33","","市場布告板","shichangbugaoban"
"1213","14","41","","雇員視窗","guyuanchuangkou"
"1214","14","34","","修理工","xiuligong"
"1215","14","71","","飛艇坪","feitingping"
"1216","14","35","","郵差莫古利","youchaimoguli"
"1217","14","72","","碼頭","matou"
"1218","14","73","","渡輪碼頭","dulunmatou"
"1219","14","70","","搭乘點","dachengdian"
"1220","14","80","","黑渦軍令部","heiwojunlingbu"
"1221","14","81","","蛇巢司令部","shechaosilingbu"
"1222","14","82","","恆輝作戰總部","henghuizuozhanzongbu"
"1223","14","91","","冒險者住宅區","maoxianzhezhuzhaiqu"
"1224","14","60","","競技場接待處","jingjichangjiedaichu"
"1225","14","36","","魔物狩獵告示板","guaiwushouliegaoshiban"
"1226","14","37","","天氣預報員","tianqiyubaoyuan"
"1227","14","100","","美容師傳喚鈴","meirongshichuanhuanling"
"1228","14","92","","擴建區","kuojianqu"
"1229","14","101","","管弦樂琴","guanxianyueqin"
"1230","14","50","","木人","muren"
"1231","14","38","","魔晶石師傅","mojingshishifu"
"1232","14","93","","公寓","gongyu"
"1233","14","102","","投影臺","touyingtai"
"1234","14","110","","留言簿","jiaoliubu"
"1235","14","103","","收藏櫃","shoucanggui"
"1236","14","104","","旅行筆錄","lvxingbilu"
"1250","15","0","@","【大國防聯軍】","daguofanglianjun."
"1251","15","1","","大國防聯軍","daguofanglianjun"
"1252","15","2","","軍銜","junxian"
"1253","15","3","","軍需品","junxupin"
"1254","15","4","","補給品","bujipin"
"1255","15","5","","稀有品","xiyoupin"
"1256","15","6","","黑渦團","heiwotuan"
"1257","15","7","","雙蛇黨","shuangshedang"
"1258","15","8","","恆輝隊","henghuidui"
"1270","16","0","@","【部隊】","budui."
"1271","16","1","","部隊","budui"
"1272","16","2","","署名","shuming"
"1273","16","3","","部隊公告","buduigonggao"
"1274","16","4","","部隊儲物櫃","buduichuwugui"
"1275","16","5","","部隊隊徽","buduiduihui"
"1276","16","6","","部隊特效","buduitexiao"
"1277","16","7","","部隊合建","buduihejian"
"1278","16","8","","部隊工房","buduigongfang"
"1279","16","9","","飛空艇探索","feikongtingtansuo"
"1280","16","10","","潛水艇探索","qianshuitingtansuo"
"1300","17","0","@","【遊戲系統】","youxixitong."
"1301","17","1","","職業","zhiye"
"1302","17","2","","轉職","zhuanzhi"
"1303","17","3","","特職","tezhi"
"1304","17","4","","特職轉換","tezhizhuanhuan"
"1305","17","6","","靈魂水晶","linghunshuijing"
"1306","17","10","","等級","dengji"
"1307","17","11","","經驗值","jingyanzhi"
"1308","17","500","","守護神","shouhushen"
"1309","17","501","","民族","minzu"
"1310","17","502","","部族","buzu"
"1311","17","700","","地區","diqu"
"1312","17","5","","兵裝","bingzhuang"
"1313","17","23","","道具","daoju"
"1314","17","801","","套裝","taozhuang"
"1315","17","12","","休息獎勵","xiuxijiangli"
"1316","17","50","","單人","danren"
"1317","17","51","","小隊","xiaodui"
"1318","17","200","","坐騎","zuoqi"
"1319","17","201","","寵物","chongwu"
"1320","17","202","","雇員","guyuan"
"1321","17","20","","戰鬥","zhandou"
"1322","17","21","","製作","zhizuo"
"1323","17","22","","採集","caiji"
"1324","17","24","","耐久度","naijiudu"
"1325","17","25","","精煉度","jingliandu"
"1326","17","26","","裝備適性","zhuangbeishixing"
"1327","17","60","","寶箱","baoxiang"
"1328","17","210","","目標","mubiao"
"1329","17","213","","鎖定","suoding"
"1330","17","211","","焦點目標","jiaodianmubiao"
"1331","17","214","","目標標記","mubiaobiaoji"
"1332","17","800","","選單","caidan"
"1333","17","803","","地圖","ditu"
"1334","17","810","","服務臺","fuwutai"
"1335","17","820","","截圖","jietu"
"1336","17","811","","返回標題畫面","fanhuibiaotihuamian"
"1337","17","812","","退出遊戲","tuichuyouxi"
"1338","17","813","","關閉","guanbi"
"1339","17","821","","定型文","dingxingwen"
"1340","17","802","","情感動作","qinggandongzuo"
"1341","17","80","","成就","chengjiu"
"1342","17","81","","稱號","chenghao"
"1343","17","100","","貨幣","huobi"
"1344","17","101","","金幣","jinbi"
"1345","17","91","","交易","jiaoyi"
"1346","17","90","","調查","diaocha"
"1347","17","92","","自動跟隨","zidonggensui"
"1348","17","52","","團隊","tuandui"
"1349","17","380","","房屋","fangwu"
"1350","17","391","","友好度","youhaodu"
"1351","17","392","","友好關係等級","youhaoguanxidengji"
"1352","17","70","","最優隊員","zuiyouduiyuan"
"1353","17","150","","亞拉戈神典石","yalageshendianshi"
"1356","17","73","","投票驅逐","toupiaoquzhu"
"1357","17","72","","放棄任務投票","fangqirenwutoupiao"
"1358","17","215","","場景標記","changjingbiaoji"
"1359","17","212","","地面目標","dimianmubiao"
"1360","17","350","","武具投影","wujutouying"
"1362","17","351","","美容師","meirongshi"
"1363","17","302","","雇員探險","guyuantanxian"
"1364","17","400","","魂晶","hunjing"
"1365","17","410","","黃道武器","huangdaowuqi"
"1366","17","401","","星光變石","xingguangbianshi"
"1367","17","412","","魂靈","hunling"
"1368","17","413","","新星","xinxing"
"1369","17","103","","同盟徽章","tongmenghuizhang"
"1370","17","300","","魔物通緝令","guaiwutongjiling"
"1371","17","301","","法外戰區","fawaizhanqu"
"1372","17","550","","超越之力","chaoyuezhili"
"1373","17","381","","飼養陸行鳥","siyangluxingniao"
"1374","17","303","","天氣預報","tianqiyubao"
"1375","17","154","","亞拉戈詩學神典石","yalageshixueshendianshi"
"1376","17","390","","貢獻值","gongxianzhi"
"1377","17","102","","軍票","junpiao"
"1378","17","105","","狼印戰績","langyinzhanji"
"1379","17","411","","天極","tianji"
"1380","17","414","","鎮魂","zhenhun"
"1381","17","104","","兵團徽章","bingtuanhuizhang"
"1384","17","63","","隊長分配","duizhangfenpei"
"1385","17","62","","僅限貪婪","jinxiantanlan"
"1386","17","61","","通常分配","tongchangfenpei"
"1387","17","420","","元靈武器","yuanlingwuqi"
"1389","17","352","","永結同心","yongjietongxin"
"1390","17","12","","物品品級","wupinpinji"
"1391","17","13","","等級調整","dengjitiaozheng"
"1392","17","353","","天書奇談","tianshuqitan"
"1396","17","71","","解除限制","jiechuxianzhi"
"1397","17","354","","樂器演奏","yueqiyanzou"
"1398","17","356","","時尚品鑑","shishangpinjian"
"1400","18","0","@","【戰鬥】","zhandou."
"1401","18","1","","攻擊","gongji"
"1402","18","2","","技能","jineng"
"1403","18","6","","共通技能","gongtongjineng"
"1404","18","15","","特性","texing"
"1405","18","3","","特職技能","tezhijineng"
"1406","18","5","","額外技能","ewaijineng"
"1407","18","11","","魔法","mofa"
"1408","18","10","","戰技","zhanji"
"1409","18","12","","能力","nengli"
"1410","18","13","","詠唱時間","yongchangshijian"
"1411","18","14","","冷卻時間","fuchangshijian"
"1412","18","16","","行動適性","xingdongshixing"
"1413","18","56","","連結","lianjie"
"1414","18","20","","召喚獸","zhaohuanshou"
"1415","18","21","","搭檔","dadang"
"1416","18","53","","仇恨","chouhen"
"1417","18","54","","主動","zhudong"
"1418","18","55","","被動","beidong"
"1419","18","59","","無法戰鬥","wufazhandou"
"1420","18","70","","戰利品","zhanlipin"
"1421","18","72","","分配","fenpei"
"1422","18","71","","擲骰","zhitou"
"1423","18","18","","抗性","kangxing"
"1424","18","17","","習得","xide"
"1425","18","57","","索敵","suodi"
"1426","18","58","","範圍","fanwei"
"1427","18","7","","極限技","jixianji"
"1428","18","50","","敵人","diren"
"1429","18","51","","魔物","mowu"
"1430","18","52","","惡名菁英","emingjingying"
"1432","18","81","","連鎖獎勵","liansuojiangli"
"1433","18","80","","兵裝轉換獎勵","bingzhuangzhuanhuanjiangli"
"1434","18","83","","等級同步","dengjitongbu"
"1435","18","8","","對戰技能","duizhanjineng"
"1436","18","102","","範圍攻擊","fanweigongji"
"1437","18","104","","前方範圍攻擊","qianfangfanweigongji"
"1438","18","105","","後方範圍攻擊","houfangfanweigongji"
"1439","18","103","","全螢幕攻擊","quanpinggongji"
"1440","18","300","","前哨","qianshao"
"1441","18","301","","莊園遺跡","zhuangyuanyiji"
"1442","18","302","","據點","judian"
"1443","18","303","","軍旗","junqi"
"1444","18","304","","佔領","zhanling"
"1445","18","305","","中立化","zhonglihua"
"1446","18","306","","戰術值","zhanshuzhi"
"1447","18","307","","市場遺跡","shichangyiji"
"1448","18","308","","太陽神殿","taiyangshendian"
"1449","18","19","","連擊","lianji"
"1450","18","9","","奮戰技","fenzhanji"
"1451","18","100","","單體攻擊","dantigongji"
"1452","18","90","","弩炮","nupao"
"1453","18","309","","亞拉戈石文","yalageshiwen"
"1454","18","200","","利爪隊","lizhuadui"
"1455","18","201","","尖牙隊","jianyadui"
"1456","18","203","","戰章","zhanzhang"
"1458","18","206","","危急時刻","weijishike"
"1462","18","210","","奮戰補給箱","fenzhanbujixiang"
"1466","18","211","","奮戰道具包","fenzhandaojubao"
"1467","18","214","","補給箱","bujixiang"
