"37","0","0","0","<hex:02096FE802FF08>星<hex:31>月<hex:FF08>靈<hex:31>月<hex:FF08>星<hex:32>月<hex:FF08>靈<hex:32>月<hex:FF08>星<hex:33>月<hex:FF08>靈<hex:33>月<hex:FF08>星<hex:34>月<hex:FF08>靈<hex:34>月<hex:FF08>星<hex:35>月<hex:FF08>靈<hex:35>月<hex:FF08>星<hex:36>月<hex:FF08>靈<hex:36>月<hex:03> <hex:022003E80303>日","",""
"38","0","0","0","（<hex:022003E80203>月<hex:022003E80303>日）","",""
"39","0","0","0","","",""
"40","0","0","0","星1月","",""
"41","0","0","0","靈1月","",""
"42","0","0","0","星2月","",""
"43","0","0","0","靈2月","",""
"44","0","0","0","星3月","",""
"45","0","0","0","靈3月","",""
"46","0","0","0","星4月","",""
"47","0","0","0","靈4月","",""
"48","0","0","0","星5月","",""
"49","0","0","0","靈5月","",""
"50","0","0","0","星6月","",""
"51","0","0","0","靈6月","",""
"52","0","0","0","","",""
"53","0","0","0","<hex:02096FE803FF08>星<hex:31>月<hex:FF08>靈<hex:31>月<hex:FF08>星<hex:32>月<hex:FF08>靈<hex:32>月<hex:FF08>星<hex:33>月<hex:FF08>靈<hex:33>月<hex:FF08>星<hex:34>月<hex:FF08>靈<hex:34>月<hex:FF08>星<hex:35>月<hex:FF08>靈<hex:35>月<hex:FF08>星<hex:36>月<hex:FF08>靈<hex:36>月<hex:03> <hex:022003E80403>日","",""
"54","0","0","0","","",""
"55","0","0","0","","",""
"56","0","0","0","<hex:022903EA0203><hex:020957E803FF01FF0928>遺產<hex:29FF01FF0928>遺產<hex:29FF0928>歐洲<hex:29FF1028>遺產<hex:2F>歐洲<hex:29FF0C28>大洋洲<hex:29FF1328>遺產<hex:2F>大洋洲<hex:2903>","",""
"57","0","0","0","正在讀取世界列表。","",""
"58","0","0","0","無法獲得世界列表。","",""
"59","0","0","0","將各個世界的情況更新到最新狀態。更新後需要等待<hex:022003E80203>分鐘才能再次更新。","",""
"60","0","0","0","該帳號的可建立角色數量已經達到上限。只有刪除已有角色才能繼續建立新角色。<hex:02100103>在角色名稱的次級指令中選擇刪除即可將角色資料刪除。","",""
"61","0","0","0","在各個世界中所開通的角色已經到達數量上限，無法繼續建立新角色。只有刪除任意世界的一名已有角色才能繼續建立新角色。<hex:02100103>在角色名稱的次級指令中選擇刪除即可將角色資料刪除。","",""
"62","0","0","0","該世界中建立的角色已經到達數量上限。","",""
"63","0","0","0","該世界中現在對新角色進行了限制。<hex:02100103>請等待限制解除後再開始建立，或到其他世界中建立新角色。","",""
"64","0","0","0","當前帳號無法使用該角色。","",""
"65","0","0","0","可以有一次機會修改角色的種族、性別、外貌及姓名。","",""
"66","0","0","0","<hex:020875E1E80201FF34>請在獲得角色情報後修改雇員的名字。<hex:FF3A>以該角色登入遊戲需要先修改雇員的名字。<hex:03>","",""
"67","0","0","0","可以修改角色的種族、性別、外貌。","",""
"68","0","0","0","無法登入，該角色處於«<hex:02280FFF0A457856657273696F6EE8020103>»的區域。","",""
"69","0","0","0","無法修改種族、性別及外貌，該角色處於«<hex:02280FFF0A457856657273696F6EE8020103>»的區域。","",""
"70","0","0","0","該角色為«Final Fantasy 14»1.0版的繼承角色。使用該角色進入遊戲需要重新設定初始戰鬥職業。","",""
"71","0","0","0","確定","",""
"72","0","0","0","取消","",""
"73","0","0","0","初始戰鬥職業設定為「<hex:02280EFF09436C6173734A6F62E8020103>」。<hex:02100103>遊戲開始時的城市為「<hex:02280AFF05546F776EE8030103>」。","",""
"74","0","0","0","確定","",""
"75","0","0","0","取消","",""
"76","0","0","0","該角色為«Final Fantasy 14»1.0版的繼承角色。使用該角色進入遊戲需要重新設定初始戰鬥職業，同時角色的種族、性別、外貌以及姓名也會有一次修改的機會。","",""
"77","0","0","0","現在進行編輯","",""
"78","0","0","0","以後進行編輯","",""
"79","0","0","0","重新編輯角色","",""
"80","0","0","0","使用已儲存的形象建立新角色","",""
"81","0","0","0","儲存角色形象","",""
"82","0","0","0","使用已儲存的角色形象","",""
"83","0","0","0","為緩解登陸壓力，<hex:02100103>暫時簡化顯示角色情報。","",""
"84","0","0","0","歡迎來到«Final Fantasy 14»的世界。<hex:02100103>請建立一個新角色來開始您的冒險。","",""
"85","0","0","0","確定","",""
"86","0","0","0","歡迎來到«Final Fantasy 14»的世界。<hex:02100103>請選擇已有角色或建立新角色來開始您的冒險。<hex:02100103>當前所選的伺服器<hex:022903EA0203>中已經建立了<hex:022003E80303>個角色。<hex:02100103>點選右上的選擇按鈕可以切換世界伺服器。","",""
"87","0","0","0","確定","",""
"88","0","0","0","請選擇世界。","",""
"89","0","0","0","伺服器所在地區分為兩組，請根據您的居住地和網路情況選擇適合的伺服器。","",""
"90","0","900","0","","",""
"91","0","900","0","","",""
"92","0","0","0","","",""
"93","0","0","0","","",""
"94","0","1200","0","","",""
"95","0","0","0","要以<hex:022903EA0203>登入嗎？<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>該角色正在其他世界遊玩。<hex:02100103>透過利姆薩．羅敏薩、格里達尼亞、烏爾達哈的乙太之光可以隨時返回主世界。<hex:0249020103><hex:0248020103>","",""
"96","0","0","0","要以<hex:022903EA0203>登入嗎？<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>該角色正在非原始資料中心遊玩。<hex:02100103>想要返回主世界時，<hex:02100103>可以在登陸前角色名稱的次級指令中<hex:02100103>選擇「返回主世界」。<hex:0249020103><hex:0248020103>","",""
"97","0","120","0","","",""
"98","0","0","0","","",""
"99","0","0","0","<hex:02100103><hex:02100103>基礎能力值： 力量 <hex:022003E80203>/敏捷 <hex:022003E80403>/耐力 <hex:022003E80303>/智力 <hex:022003E80503>/精神 <hex:022003E80603>","",""
"100","0","0","0","? ? ?","",""
"101","0","0","0","種族&性別","種族",""
"102","0","0","0","部族","部族",""
"103","0","0","0","性別","性別",""
"104","0","0","0","外貌","ルックス",""
"105","0","0","0","命名日","誕生日",""
"106","0","0","0","守護神","守護神",""
"107","0","0","0","職業","クラス",""
"108","0","0","0","主世界","ワールド",""
"109","0","0","0","姓名","名前",""
"110","0","0","0","人族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","與其他種族相比，人族的體型在各方面都處於平均水準。雖然在古代，艾奧傑亞地區的人族數量並不是很多，不過歷經從大約一千年前開始的前後三次大遷徙之後，人族現已成為艾奧傑亞人口最多的種族。不過由於人口眾多，即使是相同的種族有著不同的祖先，所以他們的種族意識相當低，相比起來更加註重個人的自由。"
"111","0","0","0","","",""
"112","0","0","0","精靈族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","精靈族的主要特徵是較長的四肢和瘦高的身體。精靈族是曾經主宰艾奧傑亞地區的原住民，有著非常高的自豪感。雖然在過去精靈族曾經與大量遷徙而來的人類進行過激烈的戰鬥，不過現在雙方已經互相理解，並且共同走上了發展之路。與人族比起來，精靈族的平均壽命會長一些，這也是他們的特徵之一。"
"113","0","0","0","","",""
"114","0","0","0","拉拉菲爾族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","矮矮的胖胖的是拉拉菲爾族給其他人的第一感覺。在主要種族中，拉拉菲爾族的體型最為小巧，看上去幾乎像小孩子一樣。可以說在其他種族的眼裡，他們的年齡是最難推測的。拉拉菲爾族原本是南洋群島的農耕種族，後來發展到大航海時代，他們為了擴大貿易而來到艾奧傑亞。在對外方面，拉拉菲爾人對任何種族都能夠積極進行交流，無論和哪個種族都建立起了良好的關係。"
"115","0","0","0","","",""
"116","0","0","0","貓魅族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","高揚的耳朵與柔軟的尾巴是貓魅族的特點。在第五靈災「大冰雪時代」，有一支狩獵種族為了追捕獵物而渡過了海洋，貓魅族正是這成功到達艾奧傑亞的勇敢種族的後裔。不過也因為這個原因，種族人數在艾奧傑亞地區屬於少數。他們在族內的領地意識也很強，所以即使是成為了城邦居民，大多數貓魅人也還是喜歡獨居生活。尤其是男性貓魅族人，在避免接觸他人這點上來說有著極強的傾向。"
"117","0","0","0","","",""
"118","0","0","0","魯加族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","魯加族的體型非常巨大，處處展現出堅實和厚重的感覺。魯加族是曾經在北洋拚搏的海洋種族的後裔，他們的祖先多數是駕駛著長船來到艾奧傑亞的。雖然魯加族比拼勇猛的習俗在其他種族看來會有些野蠻，不過他們重情重義的忠厚一面也廣為人知，歷史上也曾經出現過諸多偉大的武者。"
"119","0","0","0","","",""
"120","0","0","0","中原之民","","即使是在人口眾多的人族中，中原之民的數量也達到了一半以上。雖然部族名字的由來是因為多數人來自低地，不過其實也有很多不同。在各地的城鎮和村莊裡都有中原之民的身影，他們從事著各種各樣的行業。"
"121","0","0","0","","",""
"122","0","0","0","高地之民","","高地之民是人族的一支部族，曾以基拉巴尼亞高地地區為領地。高地之民的體格比中原之民要健壯，而且他們也很以自己的強健肉體為傲。隨著阿拉米格要塞城邦的淪陷，失去了祖國的流民流離到各地，在烏爾達哈貿易城邦中也有很多阿拉米格的難民。"
"123","0","0","0","","",""
"124","0","0","0","森林之民","","森林之民是自古以來就以黑衣森林地帶為據點的部族。多數人在伊修加爾德城邦和格里達尼亞城邦建國之後就一直居住其中。森林之民喜好秩序，尊重規律，不過這一點卻總被其他種族誤解為高傲。"
"125","0","0","0","","",""
"126","0","0","0","黑影之民","","黑影之民在過去幾百年內一直以森林地帶中那些昏暗的鐘乳洞為據點。他們的祖先在格里達尼亞城邦建國時與主流派的森林之民決裂，一直過著陰暗的穴居生活。黑影之民不喜歡被約束，即使是現在，與城邦保持距離的人也不在少數。"
"127","0","0","0","","",""
"128","0","0","0","平原之民","","平原之民是遷移到拉諾西亞適合耕種的平原地區生活的部族。雖然大多數人都從事農業，不過以利姆薩．羅敏薩海洋城邦為據點，從事海運及漁業的人也不少。平原之民通常都是處於悠閒自得逍遙自在的狀態。"
"129","0","0","0","","",""
"130","0","0","0","沙漠之民","","沙漠之民是遷移到薩納蘭荒涼的沙漠地帶生活的部族。他們建立起了烏爾達哈貿易城邦，以善於經商聞名於世。沙漠之民傾向於有了想法便立刻動手去做，基本都是實踐主義者，這種性格對於他們捕捉商機也帶來了很大幫助。"
"131","0","0","0","","",""
"132","0","0","0","逐日之民","","逐日之民通常自稱為「太陽的使者」，信仰太陽神阿澤瑪的信徒很多。雖然從艾奧傑亞整體來看，這一種族的總人口數量很少，不過在利姆薩．羅敏薩，卻有著相當一部分已經融入了和其他種族共同生活的環境中。此外，據說這一種族內還有一部分氏族生活在撒溝厲沙漠等邊境地區。"
"133","0","0","0","","",""
"134","0","0","0","護月之民","","護月之民通常自稱為「月亮的守衛」，信仰月亮神梅茵菲娜的信徒很多。他們主要在黑衣森林過著狩獵生活，也因此與將他們視為偷獵者的格里達尼亞居民長年處於對立的狀態。不過近年來似乎有所和解，現在也有一部分人生活在城邦內。"
"135","0","0","0","","",""
"136","0","0","0","北洋之民","","北洋之民曾是以「海狼」之名從北方的海域侵襲而來的海盜。現在作為構成利姆薩．羅敏薩海洋城邦的主要部族，多數人都在從事著水手及水兵一類的工作。北洋之民一直遵從著古老的傳統習慣，他們的名字也是由古魯加語而來。"
"137","0","0","0","","",""
"138","0","0","0","紅焰之民","","紅焰之民是聚居在北阿巴拉提亞山脈的少數部族。因為很多人都從事著傳統的傭兵產業，所以他們把名字改成了便於記憶的通用語形式。現在在烏爾達哈也經常能看到紅焰之民活躍在劍鬥士和保鏢等領域中。"
"139","0","0","0","","",""
"140","0","0","0","敖龍族<hex:020911E802FF0520>男<hex:FF0520>女<hex:FF0103>","","敖龍族來自東洲奧薩德次大陸。這一種族最大的特徵是頭部明顯的雙角和一部分鱗質化的皮膚。頭上的角是他們引以為傲的特徵，同時也有著聽覺和空間認知的作用。雖然有種說法說這個東方的種族是龍的傳人，但是現在的學術界仍然對這種說法有著極大的爭議。學者們聲稱人和龍是不同的物種，完全沒有融合的可能。最為關鍵的證據便是龍族的角沒有聽覺和空間認知能力。敖龍族的男性通常身材高大魁梧，女性則小巧可人，這也是龍族所不具備的另一特徵。"
"141","0","0","0","","",""
"142","0","0","0","晨曦之民","","在敖龍族的創世神話中，所有的族人都由晨曦之父與暮暉之母所生。晨曦之民除了身上帶有發出微弱光芒的白色鱗片之外，還繼承了晨曦之父安靜堅忍的性格。晨曦之民原本居住在東洲邊境的溪谷地帶，近年透過海路來到了艾奧傑亞。"
"143","0","0","0","","",""
"144","0","0","0","暮暉之民","","在敖龍族的創世神話中，所有的族人都由晨曦之父與暮暉之母所生。暮暉之民除了身上帶有發出微弱光芒的黑色鱗片之外，還繼承了暮暉之母勇猛好鬥的性格。暮暉之民基本上居無定所，總是以家庭為單位不斷地從一個地方流浪到另一個地方。"
"145","0","0","0","","",""
"146","0","0","0","","",""
"147","0","0","0","","",""
"148","0","0","0","","",""
"149","0","0","0","","",""
"150","0","0","0","","",""
"151","0","0","0","","",""
"152","0","0","0","自訂","",""
"153","0","0","0","","",""
"154","0","0","0","哈羅妮","",""
"155","0","0","0","冰河與戰爭女神","",""
"156","0","0","0","梅茵菲娜","",""
"157","0","0","0","雙月與慈愛女神","",""
"158","0","0","0","沙利亞克","",""
"159","0","0","0","河流與知識之神","",""
"160","0","0","0","妮美雅","",""
"161","0","0","0","行星與命運之神","",""
"162","0","0","0","利姆萊茵","",""
"163","0","0","0","海洋與航海女神","",""
"164","0","0","0","奧修昂","",""
"165","0","0","0","山嶽與放浪之神","",""
"166","0","0","0","比爾格","",""
"167","0","0","0","建築與工藝之神","",""
"168","0","0","0","拉爾戈","",""
"169","0","0","0","彗星與破壞之神","",""
"170","0","0","0","阿澤瑪","",""
"171","0","0","0","太陽與審理女神","",""
"172","0","0","0","納爾札爾","",""
"173","0","0","0","地底與商貿之神","",""
"174","0","0","0","諾菲卡","",""
"175","0","0","0","大地與豐饒女神","",""
"176","0","0","0","阿爾基克","",""
"177","0","0","0","重力與光陰之神","",""
"178","0","0","0","劍術師","","從短劍到長劍，從雙刃的直劍到單刃的彎刀，劍術師能夠使用一切單手劍與敵人在近距離一決高下。劍術師的技巧以守勢為主，首先將敵人牢牢牽制住，利用盾牌擋下對方的進攻，再用手中的利劍進行回擊。在團隊作戰中，劍術師一向勇敢地衝在隊伍的最前方，成為整個隊伍的堅盾，在敵人的攻擊中保護同伴不受傷害。開始地點：烏爾達哈"
"179","0","0","0","","",""
"180","0","0","0","格鬥家","","格鬥家是修練傳統護身術的戰士。其經過鍛鍊的拳腳已經擁有超於常人的力量，裝備格鬥武器之後更是如虎添翼，甚至能夠使破壞力加倍。由於甲冑會妨礙身體活動，所以格鬥家們向來輕裝上陣。降低防禦力的同時增強的靈活性及攻擊力會令任何敵人為之震顫。開始地點：烏爾達哈"
"181","0","0","0","","",""
"182","0","0","0","斧術師","","「大斧」通常是海盜們在破壞敵船或強襲登陸時使用的武器，斧術師則是以使用這種高破壞性武器為主的專家。雖然大斧給人以很強烈的傳統海盜武器的印象，但是由於在戰爭以及討伐魔物時都有著非常出色的表現，所以也有很多斧術師被尊為英雄留下了英名。豪爽的戰鬥方式及出眾的破壞力，令斧術師能夠深陷敵陣仍悠然自得。開始地點：利姆薩．羅敏薩"
"183","0","0","0","","",""
"184","0","0","0","槍術師","","槍術師以雙手長槍等刺殺武器為主，是身手矯健的戰士。曾經在強盛的阿拉米格尖槍兵的影響下，出現過一段競爭槍柄長度的風潮，不過現在已經發展成多種長槍混合使用了。想要將長柄武器掌握得隨心所欲可不是一件簡單的事情。不過，一旦能夠掌握其技巧，便可用猶如狂風暴雨般的身手橫掃戰場。開始地點：格里達尼亞"
"185","0","0","0","","",""
"186","0","0","0","弓箭手","","弓箭手的主旨為利用手中弓箭從遠距離外進行狙殺及曲射。在艾奧傑亞，最普及的弓術有兩種，分別為精靈族弓兵所擅長的長弓術及貓魅族獵人代代相傳的短弓術。理解並掌握每種弓的特性，以及選準有利的位置，是成為一名弓箭手的第一步。一旦將技巧熟練掌握之後，戰場上就可以帶來如雨般的飛箭。開始地點：格里達尼亞"
"187","0","0","0","","",""
"188","0","0","0","幻術師","","幻術師能夠使用幻術魔法，這是一種受到屬性影響很強烈的魔法。透過感受自身周圍萬物，可以發現土、風、水等自然屬性。攜帶上以自然物為素材做出的魔器「幻具」，便可以將自己的乙太與周圍的元素轉換成魔法。由於幻術師都很擅長恢復及強化等施展到肉體身上的魔法，所以高階幻術師同時也是一名優秀的醫療能手。開始地點：格里達尼亞"
"189","0","0","0","","",""
"190","0","0","0","咒術師","","所謂咒術，是指利用自身的消極性格而發動的魔法。咒術師能夠透過觀測自己的內心本性，將心中蘊藏的神秘力量發動出來。咒術師所持有的魔器被稱為「咒具」，是將念珠嵌入到笏板之中構成。並以念珠為集中點注入乙太力，便可發動出破壞性極強的魔法。開始地點：烏爾達哈"
"191","0","0","0","","",""
"192","0","0","0","秘術師","","秘術師能夠透過法術來操縱特定的使魔。秘術以南洋傳來的算術為源頭，透過獨特的幾何學圖形「魔紋」來控制精神力。平時秘術師都會攜帶描繪有多種魔紋的「魔導書」以便隨時變更乙太的流動。另外，在解開寶珠的神秘原理後，透過特定的魔紋還能夠召喚出寶石靈獸。開始地點：利姆薩．羅敏薩"
"193","0","0","0","","","<nil>"
"194","0","0","0","鍛鐵匠","","不要：新生ではキャラメイクで選択できるのは戦闘職のみ。"
"195","0","0","0","","",""
"196","0","0","0","採礦工","","不要：新生ではキャラメイクで選択できるのは戦闘職のみ。"
"197","0","0","0","","",""
"198","0","0","0","","",""
"199","0","0","0","","",""
"200","0","0","0","預設","",""
"201","0","0","0","身高","",""
"202","0","0","0","膚色","",""
"203","0","0","0","聲音","",""
"204","0","0","0","體型","",""
"205","0","0","0","","",""
"206","0","0","0","","",""
"207","0","0","0","體型","",""
"208","0","0","0","","",""
"209","0","0","0","胸圍","",""
"210","0","0","0","耳朵大小","",""
"211","0","0","0","耳朵形狀","",""
"212","0","0","0","","",""
"213","0","0","0","耳朵大小","",""
"214","0","0","0","耳朵形狀","",""
"215","0","0","0","胸圍","",""
"216","0","0","0","耳朵大小","",""
"217","0","0","0","耳朵形狀","",""
"218","0","0","0","","",""
"219","0","0","0","耳朵大小","",""
"220","0","0","0","耳朵形狀","",""
"221","0","0","0","胸圍","",""
"222","0","0","0","尾巴長度","",""
"223","0","0","0","尾巴形狀","",""
"224","0","0","0","","",""
"225","0","0","0","尾巴長度","",""
"226","0","0","0","尾巴形狀","",""
"227","0","0","0","胸圍","",""
"228","0","0","0","體型","",""
"229","0","0","0","","",""
"230","0","0","0","","",""
"231","0","0","0","體型","",""
"232","0","0","0","","",""
"233","0","0","0","胸圍","",""
"234","0","0","0","髮型","",""
"235","0","0","0","頭髮特徵","",""
"236","0","0","0","髮色","",""
"237","0","0","0","挑染","",""
"238","0","0","0","臉部","",""
"239","0","0","0","臉部特徵","",""
"240","0","0","0","臉部特徵顏色","",""
"241","0","0","0","臉部輪廓","",""
"242","0","0","0","眉毛","",""
"243","0","0","0","眼睛","",""
"244","0","0","0","眼瞳","",""
"245","0","0","0","瞳色","",""
"246","0","0","0","鼻型","",""
"247","0","0","0","嘴型","",""
"248","0","0","0","唇色","",""
"249","0","0","0","臉部彩繪","",""
"250","0","0","0","臉部彩繪顏色","",""
"251","0","0","0","確定","",""
"252","0","0","0","臉部","",""
"253","0","0","0","尾巴長度","",""
"254","0","0","0","尾巴形狀","",""
"255","0","0","0","","",""
"256","0","0","0","尾巴長度","",""
"257","0","0","0","尾巴形狀","",""
"258","0","0","0","胸圍","",""
"259","0","0","0","","",""
"260","0","0","0","","",""
"261","0","0","0","","",""
"262","0","0","0","","",""
"263","0","0","0","","",""
"264","0","0","0","","",""
"265","0","0","0","最矮","",""
"266","0","0","0","較矮","",""
"267","0","0","0","標準","",""
"268","0","0","0","較高","",""
"269","0","0","0","最高","",""
"270","0","0","0","約<hex:022003E80203>.<hex:022003E80303>釐米","",""
"271","0","0","0","","",""
"272","0","0","0","","",""
"273","0","0","0","","",""
"274","0","0","0","","",""
"275","0","0","0","類型1","",""
"276","0","0","0","類型2","",""
"277","0","0","0","類型3","",""
"278","0","0","0","類型4","",""
"279","0","0","0","類型5","",""
"280","0","0","0","類型6","",""
"281","0","0","0","類型7","",""
"282","0","0","0","類型8","",""
"283","0","0","0","類型9","",""
"284","0","0","0","類型10","",""
"285","0","0","0","類型11","",""
"286","0","0","0","類型12","",""
"287","0","0","0","","",""
"288","0","0","0","","",""
"289","0","0","0","","",""
"290","0","0","0","非常瘦弱","",""
"291","0","0","0","比較瘦弱","",""
"292","0","0","0","標準","",""
"293","0","0","0","比較強健","",""
"294","0","0","0","非常強健","",""
"295","0","0","0","","",""
"296","0","0","0","","",""
"297","0","0","0","","",""
"298","0","0","0","","",""
"299","0","0","0","","",""
"300","0","0","0","","",""
"301","0","0","0","","",""
"302","0","0","0","","",""
"303","0","0","0","","",""
"304","0","0","0","","",""
"305","0","0","0","非常瘦弱","",""
"306","0","0","0","比較瘦弱","",""
"307","0","0","0","標準","",""
"308","0","0","0","比較強健","",""
"309","0","0","0","非常強健","",""
"310","0","0","0","","",""
"311","0","0","0","","",""
"312","0","0","0","","",""
"313","0","0","0","","",""
"314","0","0","0","","",""
"315","0","0","0","最小","",""
"316","0","0","0","較小","",""
"317","0","0","0","標準","",""
"318","0","0","0","較大","",""
"319","0","0","0","最大","",""
"320","0","0","0","最短","",""
"321","0","0","0","較短","",""
"322","0","0","0","標準","",""
"323","0","0","0","較長","",""
"324","0","0","0","最長","",""
"325","0","0","0","類型1","",""
"326","0","0","0","類型2","",""
"327","0","0","0","類型3","",""
"328","0","0","0","類型4","",""
"329","0","0","0","","",""
"330","0","0","0","","",""
"331","0","0","0","","",""
"332","0","0","0","","",""
"333","0","0","0","","",""
"334","0","0","0","","",""
"335","0","0","0","最短","",""
"336","0","0","0","較短","",""
"337","0","0","0","標準","",""
"338","0","0","0","較長","",""
"339","0","0","0","最長","",""
"340","0","0","0","類型1","",""
"341","0","0","0","類型2","",""
"342","0","0","0","類型3","",""
"343","0","0","0","類型4","",""
"344","0","0","0","","",""
"345","0","0","0","最小","",""
"346","0","0","0","較小","",""
"347","0","0","0","標準","",""
"348","0","0","0","較大","",""
"349","0","0","0","最大","",""
"350","0","0","0","非常瘦弱","",""
"351","0","0","0","比較瘦弱","",""
"352","0","0","0","標準","",""
"353","0","0","0","比較強健","",""
"354","0","0","0","非常強健","",""
"355","0","0","0","類型1","",""
"356","0","0","0","類型2","",""
"357","0","0","0","類型3","",""
"358","0","0","0","類型4","",""
"359","0","0","0","","",""
"360","0","0","0","","",""
"361","0","0","0","","",""
"362","0","0","0","","",""
"363","0","0","0","","",""
"364","0","0","0","","",""
"365","0","0","0","非常瘦弱","",""
"366","0","0","0","比較瘦弱","",""
"367","0","0","0","標準","",""
"368","0","0","0","比較強健","",""
"369","0","0","0","非常強健","",""
"370","0","0","0","類型1","",""
"371","0","0","0","類型2","",""
"372","0","0","0","類型3","",""
"373","0","0","0","類型4","",""
"374","0","0","0","","",""
"375","0","0","0","最小","",""
"376","0","0","0","較小","",""
"377","0","0","0","標準","",""
"378","0","0","0","較大","",""
"379","0","0","0","最大","",""
"380","0","0","0","最短","",""
"381","0","0","0","較短","",""
"382","0","0","0","標準","",""
"383","0","0","0","較長","",""
"384","0","0","0","最長","",""
"385","0","0","0","類型1","",""
"386","0","0","0","類型2","",""
"387","0","0","0","類型3","",""
"388","0","0","0","類型4","",""
"389","0","0","0","","",""
"390","0","0","0","","",""
"391","0","0","0","","",""
"392","0","0","0","","",""
"393","0","0","0","","",""
"394","0","0","0","","",""
"395","0","0","0","最短","",""
"396","0","0","0","較短","",""
"397","0","0","0","標準","",""
"398","0","0","0","較長","",""
"399","0","0","0","最長","",""
"400","0","0","0","類型1","",""
"401","0","0","0","類型2","",""
"402","0","0","0","類型3","",""
"403","0","0","0","類型4","",""
"404","0","0","0","","",""
"405","0","0","0","最小","",""
"406","0","0","0","較小","",""
"407","0","0","0","標準","",""
"408","0","0","0","較大","",""
"409","0","0","0","最大","",""
"410","0","0","0","非常瘦弱","",""
"411","0","0","0","比較瘦弱","",""
"412","0","0","0","標準","",""
"413","0","0","0","比較強健","",""
"414","0","0","0","非常強健","",""
"415","0","0","0","","",""
"416","0","0","0","","",""
"417","0","0","0","","",""
"418","0","0","0","","",""
"419","0","0","0","","",""
"420","0","0","0","","",""
"421","0","0","0","","",""
"422","0","0","0","","",""
"423","0","0","0","","",""
"424","0","0","0","","",""
"425","0","0","0","非常瘦弱","",""
"426","0","0","0","比較瘦弱","",""
"427","0","0","0","標準","",""
"428","0","0","0","比較強健","",""
"429","0","0","0","非常強健","",""
"430","0","0","0","","",""
"431","0","0","0","","",""
"432","0","0","0","","",""
"433","0","0","0","","",""
"434","0","0","0","","",""
"435","0","0","0","最小","",""
"436","0","0","0","較小","",""
"437","0","0","0","標準","",""
"438","0","0","0","較大","",""
"439","0","0","0","最大","",""
"440","0","0","0","","",""
"441","0","0","0","","",""
