"104","0","0","0","0","0","0",""
"105","0","0","0","0","0","0",""
"106","0","0","0","0","0","0",""
"107","0","0","0","0","0","0",""
"108","0","0","0","0","0","0",""
"109","0","0","0","0","0","0",""
"110","0","0","0","0","0","0",""
"111","0","0","0","0","0","0",""
"112","0","0","0","0","0","0",""
"113","0","0","0","0","0","0",""
"114","0","0","0","0","0","0",""
"115","0","0","0","0","0","0",""
"116","0","0","0","0","0","0",""
"117","0","0","0","0","0","0",""
"118","0","0","0","0","0","0",""
"119","0","0","0","0","0","0",""
"120","0","0","0","0","0","0",""
"121","0","0","0","0","0","0",""
"122","0","0","0","0","0","0",""
"123","0","0","0","0","0","0",""
"124","0","0","0","0","0","0",""
"125","0","0","0","0","0","0",""
"126","0","0","0","0","0","0",""
"127","0","0","0","0","0","0",""
"128","0","0","0","0","0","0",""
"129","0","0","0","0","0","0",""
"130","0","0","0","0","0","0",""
"131","0","0","0","0","0","0",""
"132","0","0","0","0","0","0",""
"133","0","0","0","0","0","0",""
"134","0","0","0","0","0","0",""
"135","0","0","0","0","0","0",""
"136","0","0","0","0","0","0",""
"137","0","0","0","0","0","0",""
"138","0","0","0","0","0","0",""
"139","0","0","0","0","0","0",""
"140","0","0","0","0","0","0",""
"141","0","0","0","0","0","0",""
"142","0","0","0","0","0","0",""
"143","0","0","0","0","0","0",""
"144","0","0","0","0","0","0",""
"145","0","0","0","0","0","0",""
"146","0","0","0","0","0","0",""
"147","0","0","0","0","0","0",""
"148","0","0","0","0","0","0",""
"149","0","0","0","0","0","0",""
"150","0","0","0","0","0","0",""
"151","0","0","0","0","0","0",""
"152","3","0","197901","0","154","4000","COMPANION 特典1"
"153","3","0","197902","0","155","4001","COMPANION 特典2"
"154","4","0","198901","0","154","4000","COMPANION 特典1"
"155","4","0","198902","0","155","4001","COMPANION 特典2"
"156","5","0","199901","0","154","4000","COMPANION 特典1"
"157","5","0","199902","0","155","4001","COMPANION 特典2"
"158","1","0","195901","0","154","4000","COMPANION 特典1"
"159","1","0","195902","0","155","4001","COMPANION 特典2"
"160","1","0","195701","0","319","2500","巴哈姆特絕境戰"
"161","3","0","197701","0","319","2500","巴哈姆特絕境戰"
"162","4","0","198701","0","319","2500","巴哈姆特絕境戰"
"163","5","0","199701","0","319","2500","巴哈姆特絕境戰"
"164","1","0","195702","0","320","2501","究極神兵絕境戰"
"165","3","0","197702","0","320","2501","究極神兵絕境戰"
"166","4","0","198702","0","320","2501","究極神兵絕境戰"
"167","5","0","199702","0","320","2501","究極神兵絕境戰"
"168","1","0","195703","0","321","2502","亞歷山大絕境戰"
"169","3","0","197703","0","321","2502","亞歷山大絕境戰"
"170","4","0","198703","0","321","2502","亞歷山大絕境戰"
"171","5","0","199703","0","321","2502","亞歷山大絕境戰"
"172","1","0","195704","0","322","2503","幻想龍詩絕境戰"
"173","3","0","197704","0","322","2503","幻想龍詩絕境戰"
"174","4","0","198704","0","322","2503","幻想龍詩絕境戰"
"175","5","0","199704","0","322","2503","幻想龍詩絕境戰"
"176","2","0","194701","0","343","2400","異變迷宮：希拉狄哈水道"
"177","3","0","197705","0","343","2400","異變迷宮：希拉狄哈水道"
"178","0","0","0","0","0","0",""
"179","5","0","199966","0","344","2307","友好部族任務：奧密克戎族"
"180","2","0","194012","0","1","11","咖啡廳"
"181","2","0","194013","0","1","12","方塊"
"182","2","0","194014","0","1","13","閃閃發光"
"183","2","0","194015","0","1","14","豎條紋"
"184","2","0","194016","0","1","15","橫條紋"
"185","2","0","194017","0","1","16","心形"
"186","2","0","194018","0","1","17","折線條紋"
"187","2","0","194019","0","1","18","麻葉花紋"
"188","2","0","194020","0","1","19","格子花紋"
"189","2","0","194021","0","1","20","水晶"
"190","1","0","195012","0","1","11","東方樣式"
"191","4","0","198012","0","1","11","折線"
"192","4","0","198013","0","1","12","膠帶紙：暖色"
"193","4","0","198014","0","1","13","膠帶紙：冷色"
"194","5","0","199012","0","1","11","咖啡廳"
"195","5","0","199013","0","347","13","吉他撥片"
"196","5","0","199014","0","347","12","小提琴"
"197","5","1","76701","0","348","5111","寵物：自走人偶001號"
"198","5","1","76702","0","349","5001","寵物：巧兒陸行鳥"
"199","5","1","76703","0","350","5004","寵物：爆彈仔"
"200","5","1","76704","0","351","5005","寵物：貝希摩斯寶寶"
"201","5","1","76705","0","352","5006","寵物：魔界花骨朵"
"202","5","1","76706","0","353","5009","寵物：灰塵兔"
"203","5","1","76707","0","354","5010","寵物：幼小仙人掌"
"204","5","1","76708","0","355","5011","寵物：小殼蟹"
"205","5","1","76709","0","356","5021","寵物：發芽小猩猩"
"206","5","1","76710","0","357","5022","寵物：惡魔磚塊"
"207","5","1","76711","0","358","5117","寵物：手指游標"
"208","5","1","76712","0","359","5076","寵物：盧恩人玩偶"
"209","5","1","76713","0","360","5012","寵物：小狼"
"210","5","1","76714","0","361","5007","寵物：長鬚小豹"
"211","5","1","76715","0","362","5008","寵物：冬貝利玩偶"
"212","5","1","76716","0","363","5118","寵物：魔法掃帚"
"213","5","1","76717","0","364","5003","寵物：莫古利娃娃"
"214","5","1","76718","0","365","5047","寵物：食果花鼠"
"215","5","1","76719","0","366","5048","寵物：貓小胖"
"216","5","1","76720","0","367","5119","寵物：河童童"
"217","5","1","76721","0","368","5115","寵物：追蹤系統"
"218","5","1","76722","0","369","5032","寵物：猴面雀兒"
"219","5","1","76723","0","370","5034","寵物：葉小妖妖"
"220","5","1","76724","0","371","5063","寵物：獺獺"
"221","5","1","76725","0","372","5077","寵物：迷你鯰魚精"
"222","5","1","76726","0","373","5106","寵物：迷你庫洛"
"223","5","1","76727","0","374","5052","寵物：豆豆柴"
"224","5","1","76728","0","375","5057","寵物：隆卡的水蛇？"
"225","5","1","76729","0","376","5078","寵物：大河狸"
"226","5","1","76730","0","377","5068","寵物：鯊魚指揮官"
"227","5","1","76731","0","378","5112","寵物：凱特西娃娃"
"228","5","1","76732","0","379","5070","寵物：青鳥"
"229","5","1","76733","0","380","5013","寵物：渡渡鳥雛"
"230","5","1","76734","0","381","5020","寵物：幼碧企鵝"
"231","5","1","76735","0","382","5023","寵物：睡羊羊"
"232","5","1","76736","0","383","5014","寵物：小小蔓德拉"
"233","5","1","76737","0","384","5025","寵物：不說話的蜂鳥"
"234","5","1","76738","0","385","5027","寵物：夢魔娃娃"
"235","5","1","76739","0","386","5107","寵物：小小吉爾伽美什"
"236","5","1","76740","0","387","5015","寵物：洋蔥王子"
"237","5","1","76741","0","388","5016","寵物：茄子騎士"
"238","5","1","76742","0","389","5017","寵物：蒜頭明星"
"239","5","1","76743","0","390","5018","寵物：番茄國王"
"240","5","1","76744","0","391","5019","寵物：蔓德拉王后"
"241","5","1","76745","0","392","5109","寵物：迷你奧爾特羅斯"
"242","5","1","76746","0","393","5108","寵物：恩奇都"
"243","5","1","76747","0","394","5029","寵物：小小阿托莫斯"
"244","5","1","76748","0","395","5030","寵物：風箏小貓"
"245","5","1","76749","0","396","5049","寵物：小貓熊"
"246","5","1","76750","0","397","5072","寵物：企鵝王子"
"247","5","1","76751","0","398","5120","寵物：波奇"
"248","5","1","76752","0","399","5037","寵物：疣豬小子"
"249","5","1","76753","0","400","5073","寵物：旅雀兒"
"250","5","1","76754","0","401","5113","寵物：迷你奇美拉"
"251","5","1","76755","0","402","5038","寵物：小雪童子"
"252","5","1","76756","0","403","5050","寵物：小妖狐"
"253","5","1","76757","0","404","5074","寵物：鯨頭鸛"
"254","5","1","76758","0","405","5039","寵物：豬小仙"
"255","5","1","76759","0","406","5058","寵物：沙狐"
"256","5","1","76760","0","407","5069","寵物：莫莫拉．莫拉！！！"
"257","5","0","199962","0","429","2303","友好部族任務：仙子族"
"258","5","0","199963","0","430","2304","友好部族任務：奇塔利族"
"259","5","0","199964","0","431","2305","友好部族任務：矮人族"
"260","5","0","199965","0","432","2306","友好部族任務：悌陽象族"
"261","5","0","199967","0","433","2308","友好部族任務：兔兔族"
"262","1","0","195705","0","434","2504","歐米茄檢測絕境戰"
"263","3","0","197706","0","434","2504","歐米茄檢測絕境戰"
"264","4","0","198705","0","434","2504","歐米茄檢測絕境戰"
"265","5","0","199705","0","434","2504","歐米茄檢測絕境戰"
"266","5","1","76761","0","435","5002","寵物：胖兒陸行鳥"
"267","5","1","76762","0","436","5024","寵物：黏液膠"
"268","5","1","76763","0","437","5026","寵物：奧猴寶寶"
"269","5","1","76764","0","438","5028","寵物：小腳雪人"
"270","5","1","76765","0","439","5033","寵物：淺瞳"
"271","5","1","76766","0","440","5035","寵物：藍閃蝶"
"272","5","1","76767","0","441","5036","寵物：波羅．羅格"
"273","5","1","76768","0","442","5040","寵物：水小滴"
"274","5","1","76769","0","443","5051","寵物：分福"
"275","5","1","76770","0","444","5056","寵物：小刺蝟"
"276","5","1","76771","0","445","5060","寵物：鼯鼠"
"277","5","1","76772","0","446","5064","寵物：吉多"
"278","5","1","76773","0","447","5065","寵物：椒鹽海豹"
"279","5","1","76774","0","448","5066","寵物：六角小蠑螈"
"280","5","1","76775","0","449","5067","寵物：小鴨嘴獸"
"281","5","1","76776","0","450","5071","寵物：醜小鴨"
"282","5","1","76777","0","451","5082","寵物：白小虎"
"283","5","1","76778","0","452","5083","寵物：朱孔雀"
"284","5","1","76779","0","453","5084","寵物：青帝"
"285","5","1","76780","0","454","5085","寵物：迷你雅．修特拉"
"286","5","1","76781","0","455","5086","寵物：迷你敏菲利亞"
"287","5","1","76782","0","456","5087","寵物：迷你桑克瑞德"
"288","5","1","76783","0","457","5088","寵物：迷你伊達"
"289","5","1","76784","0","458","5089","寵物：迷你帕帕力莫"
"290","5","1","76785","0","459","5090","寵物：迷你于里昂熱"
"291","5","1","76786","0","460","5091","寵物：迷你阿爾菲諾"
"292","5","1","76787","0","461","5092","寵物：迷你阿莉塞"
"293","5","1","76788","0","462","5093","寵物：迷你塔塔露"
"294","5","1","76789","0","463","5094","寵物：迷你席德"
"295","5","1","76790","0","464","5114","寵物：貓耳小小員"
"296","3","0","197711","0","465","2354","深層迷宮：正統優雷卡1"
"297","3","0","197712","0","466","2355","深層迷宮：正統優雷卡2"
"298","4","0","198706","0","467","2250","第七星曆編年史：四聖獸奇譚"
"299","4","0","198707","0","468","2340","開拓無人島1"
"300","4","0","198708","0","469","2341","開拓無人島2"
"301","5","0","199706","0","468","2340","開拓無人島1"
"302","5","0","199707","0","469","2341","開拓無人島2"
"303","5","1","76791","0","472","5042","寵物：勞贖"
"304","5","1","76792","0","473","5061","寵物：吉娃汪"
"305","5","1","76793","0","474","5031","寵物：肥肥風箏貓"
"306","5","1","76794","0","475","5046","寵物：娜娜珂小熊"
"307","5","1","76795","0","476","5053","寵物：黑豆柴"
"308","5","1","76796","0","477","5054","寵物：小無尾熊"
"309","5","1","76797","0","478","5055","寵物：水豚幼崽"
"310","5","1","76798","0","479","5059","寵物：小旗"
"311","5","1","76799","0","480","5062","寵物：柯基犬"
"312","5","1","76601","0","481","5075","寵物：銀山雀兒"
"313","5","1","76602","0","482","5041","寵物：小草賢人"
"314","5","1","76603","0","483","5081","寵物：明燈天王之形"
"315","5","1","76604","0","484","5079","寵物：迷你格雷布洛弗"
"316","5","1","76605","0","485","5080","寵物：找尋威"
"317","5","1","76606","0","486","5116","寵物：整合奧密克戎"
"318","5","1","76607","0","487","5044","寵物：迷你歐米茄M"
"319","5","1","76608","0","488","5045","寵物：迷你歐米茄F"
"320","5","1","76609","0","489","5043","寵物：迷你歐米茄"
"321","5","1","76610","0","490","5110","寵物：迷你阿爾法"
"322","5","1","76611","0","491","5095","寵物：迷你可露兒"
"323","5","1","76612","0","492","5096","寵物：迷你穆恩布瑞達"
"324","5","1","76613","0","493","5097","寵物：非正宗調查員"
"325","5","1","76614","0","494","5101","寵物：迷你娜娜莫"
"326","5","1","76616","0","495","5102","寵物：迷你奧爾什方"
"327","5","1","76617","0","496","5104","寵物：迷你艾默里克"
"328","5","1","76618","0","497","5105","寵物：迷你埃斯蒂尼安"
"329","5","1","76619","0","498","5103","寵物：迷你尼祿"
"330","5","1","76615","0","499","5100","寵物：迷你勞班"
"331","5","1","76620","0","500","5099","寵物：迷你嘉恩．艾"
"332","5","1","76621","0","501","5098","寵物：迷你梅爾維布"
"333","5","0","199960","0","524","2300","甲人族任務"
"334","5","0","199959","0","525","2301","阿難陀族任務"
"335","5","0","199961","0","526","2302","鯰魚精族任務"
"336","0","0","0","0","0","0",""
"337","0","0","0","0","0","0",""
"338","0","0","0","0","0","0",""
"339","0","0","0","0","0","0",""
"340","0","0","0","0","0","0",""
"341","2","0","194702","0","528","2401","ヴァリアントダンジョン：六根山"
"342","3","0","197714","0","528","2401","ヴァリアントダンジョン：六根山"
"343","1","0","195706","0","529","2342","海釣愛好者"
"344","3","0","197715","0","529","2342","海釣愛好者"
"345","4","0","198711","0","529","2342","海釣愛好者"
"346","5","0","199710","0","529","2342","海釣愛好者"
"347","1","0","195707","0","530","2343","願者上鉤"
"348","3","0","197716","0","530","2343","願者上鉤"
"349","4","0","198712","0","530","2343","願者上鉤"
"350","5","0","199711","0","530","2343","願者上鉤"
"351","1","0","195708","0","531","2350","運籌帷幄"
"352","4","0","198713","0","531","2350","運籌帷幄"
"353","5","0","199712","0","531","2350","運籌帷幄"
"354","0","0","0","0","0","0",""
"355","0","0","0","0","0","0",""
"356","0","0","0","0","0","0",""
"357","0","0","0","0","0","0",""
"358","0","0","0","0","0","0",""
"359","0","0","0","0","0","0",""
"360","0","0","0","0","0","0",""
"361","0","0","0","0","0","0",""
"362","0","0","0","0","0","0",""
"363","0","0","0","0","0","0",""
"364","0","0","0","0","0","0",""
"365","0","0","0","0","0","0",""
"366","0","0","0","0","0","0",""
"367","0","0","0","0","0","0",""
"368","0","0","0","0","0","0",""
"369","0","0","0","0","0","0",""
"370","0","0","0","0","0","0",""
"371","0","0","0","0","0","0",""
"372","0","0","0","0","0","0",""
"373","0","0","0","0","0","0",""
"374","0","0","0","0","0","0",""
"375","0","0","0","0","0","0",""
"376","0","0","0","0","0","0",""
"377","0","0","0","0","0","0",""
"378","0","0","0","0","0","0",""
"379","0","0","0","0","0","0",""
"380","0","0","0","0","0","0",""
"381","0","0","0","0","0","0",""
"382","0","0","0","0","0","0",""
"383","0","0","0","0","0","0",""
"384","0","0","0","0","0","0",""
"385","0","0","0","0","0","0",""
"386","0","0","0","0","0","0",""
"387","0","0","0","0","0","0",""
"388","0","0","0","0","0","0",""
"389","0","0","0","0","0","0",""
"390","0","0","0","0","0","0",""
"391","0","0","0","0","0","0",""
"392","0","0","0","0","0","0",""
"393","0","0","0","0","0","0",""
"394","0","0","0","0","0","0",""
"395","0","0","0","0","0","0",""
"396","0","0","0","0","0","0",""
"397","0","0","0","0","0","0",""
"398","0","0","0","0","0","0",""
"399","0","0","0","0","0","0",""
"400","0","0","0","0","0","0",""
