"262367","工具交易","0","0","0","0","True","0"
"262368","武器交易","0","0","0","0","True","0"
"262369","戰鬥防具交易","0","0","0","0","True","0"
"262370","作業防具交易","0","0","0","0","True","0"
"262371","工具交易","0","0","0","0","True","0"
"262372","工具交易","0","0","0","0","True","0"
"262373","武器交易","0","0","0","0","True","0"
"262374","戰鬥防具交易","0","0","0","0","True","0"
"262375","作業防具交易","0","0","0","0","True","0"
"262376","","0","0","0","0","True","0"
"262377","","0","0","0","0","True","0"
"262378","工具交易","0","0","0","0","True","0"
"262379","武器交易","0","0","0","0","True","0"
"262380","戰鬥防具交易","0","0","0","0","True","0"
"262381","作業防具交易","0","0","0","0","True","0"
"262382","工具交易","0","0","0","0","True","0"
"262383","武器交易","0","0","0","0","True","0"
"262384","戰鬥防具交易","0","0","0","0","True","0"
"262385","作業防具交易","0","0","0","0","True","0"
"262386","工具交易","0","0","0","0","True","0"
"262387","武器交易","0","0","0","0","True","0"
"262388","戰鬥防具交易","0","0","0","0","True","0"
"262389","作業防具交易","0","0","0","0","True","0"
"262390","工具交易","0","0","0","0","True","0"
"262391","工具交易","0","0","0","0","True","0"
"262392","工具交易","0","0","0","0","True","0"
"262393","武器交易","0","0","0","0","True","0"
"262394","戰鬥防具交易","0","0","0","0","True","0"
"262395","作業防具交易","0","0","0","0","True","0"
"262396","工具交易","0","0","0","0","True","0"
"262397","武器交易","0","0","0","0","True","0"
"262398","戰鬥防具交易","0","0","0","0","True","0"
"262399","作業防具交易","0","0","0","0","True","0"
"262400","工具交易","0","0","0","0","True","0"
"262401","武器交易","0","0","0","0","True","0"
"262402","戰鬥防具交易","0","0","0","0","True","0"
"262403","作業防具交易","0","0","0","0","True","0"
"262404","","0","0","0","0","True","0"
"262405","","0","0","0","0","True","0"
"262406","","0","0","0","0","True","0"
"262407","","0","0","0","0","True","0"
"262408","武器交易","0","0","0","0","True","0"
"262409","戰鬥防具交易","0","0","0","0","True","0"
"262410","武器交易","0","0","0","0","True","0"
"262411","戰鬥防具交易","0","0","0","0","True","0"
"262412","武器交易","0","0","0","0","True","0"
"262413","戰鬥防具交易","0","0","0","0","True","0"
"262414","","0","0","0","0","True","13"
"262415","","0","0","0","0","True","2"
"262419","道具交易（室外建材、庭具、樂譜）","0","0","0","0","True","0"
"262420","道具交易（室外建材、庭具、樂譜）","0","0","0","0","True","0"
"262421","道具交易（室外建材、庭具、樂譜）","0","0","0","0","True","0"
"262422","道具交易","0","0","0","0","True","0"
"262423","","0","0","0","0","True","5"
"262424","","0","0","0","0","True","8"
"262425","","0","0","0","0","True","9"
"262426","道具交易（中立）","0","0","0","0","True","0"
"262427","道具交易（承認）","0","0","0","0","True","0"
"262428","道具交易（友好）","0","0","0","0","True","0"
"262429","道具交易（信賴）","0","0","0","0","True","0"
"262430","道具交易（中立）","0","0","0","0","True","0"
"262431","道具交易（承認）","0","0","0","0","True","0"
"262432","道具交易（友好）","0","0","0","0","True","0"
"262433","道具交易（信賴）","0","0","0","0","True","0"
"262434","","0","0","0","0","True","0"
"262435","","0","0","0","0","True","0"
"262436","","0","0","0","0","True","0"
"262437","","0","0","0","0","True","0"
"262438","","0","0","0","0","True","0"
"262439","","0","0","0","0","True","0"
"262440","","0","0","0","0","True","0"
"262441","","0","0","0","0","True","0"
"262442","","0","0","0","0","True","0"
"262443","再次購入50級防具（戰鬥菁英）","0","0","0","0","True","0"
"262444","再次購入50級防具（魔法導師）","0","0","0","0","True","0"
"262445","再次購入50級武器、工具","0","0","0","0","True","0"
"262446","再次購入任務報酬1","0","0","0","0","True","0"
"262449","再次購入成就報酬1","0","0","0","0","True","0"
"262450","再次購入成就報酬2","0","0","0","0","True","0"
"262451","道具交易（中立）","0","0","0","0","True","0"
"262452","道具交易（承認）","0","0","0","0","True","0"
"262453","道具交易（友好）","0","0","0","0","True","0"
"262454","道具交易（信賴）","0","0","0","0","True","0"
"262455","道具交易（中立）","0","0","0","0","True","0"
"262456","道具交易（承認）","0","0","0","0","True","0"
"262457","道具交易（友好）","0","0","0","0","True","0"
"262458","道具交易（信賴）","0","0","0","0","True","0"
"262459","道具交易（武具投影相關）","0","66958","0","0","True","0"
"262460","道具交易","0","0","0","0","True","10"
"262461","道具交易（木材、金屬、石材、骨材、皮革）","60412","0","0","0","True","0"
"262462","道具交易（布料、鍊金原料）","60412","0","0","0","True","0"
"262463","道具交易（苗圃、染料）","60412","0","0","0","True","0"
"262464","","0","0","0","0","True","0"
"262466","道具交易","0","0","0","0","True","0"
"262468","道具交易（男性）","0","0","0","0","True","11"
"262469","道具交易（女性）","0","0","0","0","True","11"
"262470","道具交易","0","0","0","0","True","11"
"262471","道具交易（催化劑）","60412","0","0","0","True","0"
"262472","道具交易（食材）","60412","0","0","0","True","0"
"262473","道具交易（中立～承認）","0","0","0","0","True","0"
"262474","道具交易（中立～承認）","0","0","0","0","True","0"
"262475","道具交易（友好～信賴）","0","0","0","0","True","0"
"262476","道具交易（友好～信賴）","0","0","0","0","True","0"
"262477","道具交易（尊敬～名譽）","0","0","0","0","True","0"
"262478","道具交易（尊敬～名譽）","0","0","0","0","True","0"
"262479","道具交易（誓約）","0","0","0","0","True","0"
"262480","道具交易（盟友）","0","0","0","0","True","0"
"262481","道具交易（盟友）","0","0","0","0","True","0"
"262482","道具交易（盟友）","0","0","0","0","True","0"
"262483","道具交易（盟友）","0","0","0","0","True","0"
"262484","道具交易（盟友）","0","0","0","0","True","0"
"262485","","0","0","0","0","True","7"
"262486","","0","0","0","0","True","0"
"262488","其他防具交易","0","0","0","0","True","0"
"262489","道具交易","0","0","0","0","True","16"
"262491","競賽陸行鳥交易","0","0","0","592240","True","0"
"262492","道具交易","0","0","0","0","True","0"
"262493","道具交易","0","0","0","0","True","19"
"262494","道具交易","0","0","0","0","True","0"
"262495","道具交易","0","0","0","592222","True","20"
"262496","道具交易","0","0","0","0","True","0"
"262497","複製王者之劍．本我","0","291","0","0","True","0"
"262498","複製諸神黃昏斧．本我","0","294","0","0","True","0"
"262499","複製凱撒裂爪．本我","0","293","0","0","True","0"
"262500","複製聖槍朗基努斯．本我","0","295","0","0","True","0"
"262501","複製佐助之刀．本我","0","297","0","0","True","0"
"262502","複製與一之弓．本我","0","296","0","0","True","0"
"262503","複製莉莉絲魔杖．本我","0","299","0","0","True","0"
"262504","複製啟示錄．本我","0","300","0","0","True","0"
"262505","複製涅槃杖．本我","0","298","0","0","True","0"
"262506","複製最終寶典．本我","0","301","0","0","True","0"
"262507","複製聖盾埃癸斯．本我","0","292","0","0","True","0"
"262508","戰鬥飾品交易","0","0","0","0","True","0"
"262509","道具交易","0","0","0","0","True","0"
"262510","戰鬥菁英防具交易","0","0","0","0","True","0"
"262511","魔法導師防具交易","0","0","0","0","True","0"
"262512","武器交易","0","0","0","0","True","0"
"262513","道具交易","0","0","0","0","True","0"
"262514","工具交易","0","0","0","0","True","0"
"262515","道具交易","0","0","0","0","True","0"
"262516","道具交易","0","0","0","0","True","0"
"262517","武器交易","0","0","0","0","True","0"
"262518","武器交易","0","0","0","0","True","0"
"262519","工具交易","0","0","0","0","True","0"
"262520","武器交易","0","0","0","0","True","0"
"262521","戰鬥菁英防具交易","0","0","0","0","True","0"
"262522","魔法導師防具交易","0","0","0","0","True","0"
"262523","工具交易","0","0","0","0","True","0"
"262524","武器交易","0","0","0","0","True","0"
"262525","戰鬥菁英防具交易","0","0","0","0","True","0"
"262526","魔法導師防具交易","0","0","0","0","True","0"
"262527","工具交易","0","0","0","0","True","0"
"262528","武器交易","0","0","0","0","True","0"
"262529","戰鬥菁英防具交易","0","0","0","0","True","0"
"262530","魔法導師防具交易","0","0","0","0","True","0"
"262531","工具交易","0","0","0","0","True","0"
"262532","武器交易","0","0","0","0","True","0"
"262533","戰鬥菁英防具交易","0","0","0","0","True","0"
"262534","魔法導師防具交易","0","0","0","0","True","0"
"262536","工具交易","0","0","0","0","True","0"
"262537","武器交易","0","0","0","0","True","0"
"262538","戰鬥菁英防具交易","0","0","0","0","True","0"
"262539","魔法導師防具交易","0","0","0","0","True","0"
"262540","工具交易","0","0","0","0","True","0"
"262541","武器交易","0","0","0","0","True","0"
"262542","戰鬥菁英防具交易","0","0","0","0","True","0"
"262543","魔法導師防具交易","0","0","0","0","True","0"
"262544","製作採集防具交易","0","0","0","0","True","0"
"262545","工具交易","0","0","0","0","True","0"
"262546","武器交易","0","0","0","0","True","0"
"262547","戰鬥菁英防具交易","0","0","0","0","True","0"
"262548","魔法導師防具交易","0","0","0","0","True","0"
"262549","製作採集防具交易","0","0","0","0","True","0"
"262550","工具交易","0","0","0","0","True","0"
"262551","武器交易","0","0","0","0","True","0"
"262552","戰鬥菁英防具交易","0","0","0","0","True","0"
"262553","魔法導師防具交易","0","0","0","0","True","0"
"262554","工具交易","0","0","0","0","True","0"
"262555","武器交易","0","0","0","0","True","0"
"262556","戰鬥菁英防具交易","0","0","0","0","True","0"
"262557","魔法導師防具交易","0","0","0","0","True","0"
"262558","道具交易","0","0","0","0","True","23"
"262559","道具交易","0","0","0","0","True","22"
"262560","敖龍服裝交易","0","0","0","0","True","0"
"262561","敖龍服裝交易","0","0","0","0","True","0"
"262562","敖龍服裝交易","0","0","0","0","True","0"
"262564","工具交易","0","0","0","0","True","0"
"262565","武器交易","0","0","0","0","True","0"
"262566","戰鬥菁英防具交易","0","0","0","0","True","0"
"262567","魔法導師防具交易","0","0","0","0","True","0"
"262569","武器交易","0","0","0","0","True","0"
"262570","工具交易","0","0","0","0","True","0"
"262571","武器交易","0","0","0","0","True","0"
"262572","戰鬥菁英防具交易","0","0","0","0","True","0"
"262573","魔法導師防具交易","0","0","0","0","True","0"
"262574","寵物交易（消耗金幣）","0","0","0","0","True","0"
"262575","","0","0","0","0","True","28"
"262576","道具交易（承認）","0","0","0","0","True","0"
"262577","道具交易（友好）","0","0","0","0","True","0"
"262578","道具交易（信賴～名譽）","0","0","0","0","True","0"
"262579","道具交易（信賴～名譽）","0","0","0","0","True","0"
"262580","道具交易（信賴～名譽）","0","0","0","0","True","0"
"262581","道具交易（誓約～血誓）","0","0","0","0","True","0"
"262582","道具交易（誓約～血誓）","0","0","0","0","True","0"
"262584","","0","0","0","0","False","0"
"262585","道具交易","0","0","0","0","True","31"
"262586","道具交易","0","0","0","0","True","32"
"262587","道具交易","0","0","0","0","True","33"
"262588","道具交易","60412","0","0","0","True","0"
"262603","道具交易（友好）","0","0","0","0","True","0"
"262604","道具交易（信賴）","0","0","0","0","True","0"
"262605","道具交易（尊敬）","0","0","0","0","True","0"
"262606","道具交易（名譽）","0","0","0","0","True","0"
"262607","道具交易（誓約）","0","0","0","0","True","0"
"262608","道具交易（血誓）","0","0","0","0","True","0"
"262609","水壺交易","0","0","593139","592260","True","0"
"262610","複製元靈武器．覺醒","0","0","0","0","True","0"
"262611","複製新元靈武器","0","0","0","0","True","0"
"262612","道具（消耗金幣）","0","0","0","593234","True","0"
"262613","道具交易（中立）","0","0","0","0","True","0"
"262614","道具交易（承認）","0","0","0","0","True","0"
"262615","道具交易（友好）","0","0","0","0","True","0"
"262616","道具交易（信賴）","0","0","0","0","True","0"
"262617","道具交易（尊敬）","0","0","0","0","True","0"
"262618","道具交易（名譽）","0","0","0","0","True","0"
"262619","道具交易（誓約）","0","0","0","0","True","0"
"262620","道具交易（血誓）","0","0","0","0","True","0"
"262621","工具交易","0","0","0","0","True","0"
"262622","作業防具交易","0","0","0","0","True","0"
"262623","作業防具交易","0","0","0","0","True","0"
"262624","作業飾品交易","0","0","0","0","True","0"
"262625","複製元靈武器．超導","0","0","0","593415","True","0"
"262626","再次購入季節活動報酬（紅蓮祭1）","0","0","0","0","True","0"
"262627","再次購入季節活動報酬（紅蓮祭2）","0","0","0","0","True","0"
"262628","再次購入季節活動報酬（守護天節）","0","0","0","0","True","0"
"262629","再次購入季節活動報酬（星芒祭）","0","0","0","0","True","0"
"262630","再次購入季節活動報酬（降神祭）","0","0","0","0","True","0"
"262631","再次購入季節活動報酬（戀人節）","0","0","0","0","True","0"
"262632","再次購入季節活動報酬（女兒節）","0","0","0","0","True","0"
"262633","再次購入季節活動報酬（彩蛋狩獵）","0","0","0","0","True","0"
"262634","再次購入季節活動報酬（其他）","0","0","0","0","True","0"
"262635","道具交易","0","0","0","0","True","0"
"262636","道具交易","0","0","0","0","True","38"
"262637","道具交易","0","0","0","0","True","0"
"262638","道具交易1","0","0","0","0","True","0"
"262639","道具交易","0","0","0","0","True","0"
"262640","戰鬥飾品交易","0","0","0","0","True","0"
"262641","道具交易","0","0","0","0","True","37"
"262642","道具交易","0","0","0","0","True","0"
"262643","道具交易","0","0","0","0","True","0"
"262644","道具交易","0","0","0","0","True","0"
"262645","複製百鍊成鋼的元靈武器","0","0","0","593415","True","0"
"262646","季節活動報酬交易","0","0","0","0","True","43"
"262647","季節活動報酬交易","0","0","0","0","True","44"
"262648","道具（消耗金幣）","0","0","0","0","True","46"
"262649","道具交易（盟友）","0","67921","0","0","True","0"
"262650","道具交易（盟友）","0","67921","0","0","True","0"
"262651","道具交易（盟友）","0","67921","0","0","True","0"
"262652","複製元靈武器．靈慧","0","67932","0","0","True","0"
"262653","複製真元靈武器","0","67940","0","0","True","0"
"262654","道具交易（室內建材）","0","0","0","0","True","0"
"262655","道具交易（床椅）","0","0","0","0","True","0"
"262656","道具交易（桌臺、菜餚）","0","0","0","0","True","0"
"262657","道具交易（櫃子、地毯、燈具）","0","0","0","0","True","0"
"262658","道具交易（其他）","0","0","0","0","True","0"
"262659","繪畫作品（拉諾西亞）","0","0","0","0","True","0"
"262660","繪畫作品（黑衣森林）","0","0","0","0","True","0"
"262661","繪畫作品（薩納蘭）","0","0","0","0","True","0"
"262662","繪畫作品（庫爾札斯、摩杜納）","0","0","0","0","True","0"
"262663","","0","0","0","0","True","45"
"262664","","0","0","0","0","True","47"
"262665","季節活動報酬交易","0","0","0","0","True","50"
"262666","季節活動報酬交易","0","0","0","0","True","51"
"262667","季節活動報酬交易","0","0","0","0","True","52"
"262668","","0","0","0","0","True","0"
"262669","","0","0","0","0","True","0"
"262670","","0","0","0","0","True","0"
"262671","拉拉菲爾服裝交易","0","0","0","0","True","0"
"262672","魯加服裝交易","0","0","0","0","True","0"
"262673","精靈服裝交易","0","0","0","0","True","0"
"262674","人族服裝交易","0","0","0","0","True","0"
"262675","貓魅服裝交易","0","0","0","0","True","0"
"262676","敖龍服裝交易","0","0","0","0","True","0"
"262677","再次購入騎士裝備","0","0","0","0","True","0"
"262678","再次購入戰士裝備","0","0","0","0","True","0"
"262679","再次購入暗黑騎士裝備","0","0","0","0","True","0"
"262680","再次購入武僧裝備","0","0","0","0","True","0"
"262681","再次購入龍騎士裝備","0","0","0","0","True","0"
"262682","再次購入忍者裝備","0","0","0","0","True","0"
"262683","再次購入吟遊詩人裝備","0","0","0","0","True","0"
"262684","再次購入機工士裝備","0","0","0","0","True","0"
"262685","再次購入黑魔法師裝備","0","0","0","0","True","0"
"262686","再次購入召喚師裝備","0","0","0","0","True","0"
"262687","再次購入白魔法師裝備","0","0","0","0","True","0"
"262688","再次購入學者裝備","0","0","0","0","True","0"
"262689","再次購入占星術士裝備","0","0","0","0","True","0"
"262690","道具交易（庭具、樂譜）","0","0","0","0","True","0"
"262691","道具交易","0","0","0","0","True","0"
"262692","道具交易","0","66754","0","0","True","0"
"262693","道具交易","0","66789","0","0","True","0"
"262694","道具交易","0","66857","0","0","True","0"
"262695","道具交易","0","66911","0","0","True","0"
"262696","道具交易","0","67023","0","0","True","0"
"262697","道具交易","0","67701","0","0","True","0"
"262698","道具交易","0","67791","0","0","True","0"
"262699","道具交易","0","67856","0","0","True","0"
"262700","防具交易（1～9級）","0","0","0","0","True","0"
"262701","防具交易（10～19級）","0","0","0","0","True","0"
"262702","防具交易（20～29級）","0","0","0","0","True","0"
"262703","防具交易（30～39級）","0","0","0","0","True","0"
"262704","防具交易（40～49級）","0","0","0","0","True","0"
"262705","防具交易（1～9級）","0","0","0","0","True","0"
"262706","防具交易（10～19級）","0","0","0","0","True","0"
"262707","防具交易（20～29級）","0","0","0","0","True","0"
"262708","防具交易（30～39級）","0","0","0","0","True","0"
"262709","防具交易（40～49級）","0","0","0","0","True","0"
"262710","防具交易（1～9級）","0","0","0","0","True","0"
"262711","防具交易（10～19級）","0","0","0","0","True","0"
"262712","防具交易（20～29級）","0","0","0","0","True","0"
"262713","防具交易（30～39級）","0","0","0","0","True","0"
"262714","防具交易（40～49級）","0","0","0","0","True","0"
"262715","武器交易（1～9級）","0","0","0","0","True","0"
"262716","武器交易（10～19級）","0","0","0","0","True","0"
"262717","武器交易（20～29級）","0","0","0","0","True","0"
"262718","武器交易（30～39級）","0","0","0","0","True","0"
"262719","武器交易（40～49級）","0","0","0","0","True","0"
"262720","武器交易（1～9級）","0","0","0","0","True","0"
"262721","武器交易（10～19級）","0","0","0","0","True","0"
"262722","武器交易（20～29級）","0","0","0","0","True","0"
"262723","武器交易（30～39級）","0","0","0","0","True","0"
"262724","武器交易（40～49級）","0","0","0","0","True","0"
"262725","工具交易（1～9級）","0","0","0","0","True","0"
"262726","工具交易（10～19級）","0","0","0","0","True","0"
"262727","工具交易（20～29級）","0","0","0","0","True","0"
"262728","工具交易（30～39級）","0","0","0","0","True","0"
"262729","工具交易（40～49級）","0","0","0","0","True","0"
"262730","工具交易（1～9級）","0","0","0","0","True","0"
"262731","工具交易（10～19級）","0","0","0","0","True","0"
"262732","工具交易（20～29級）","0","0","0","0","True","0"
"262733","工具交易（30～39級）","0","0","0","0","True","0"
"262734","工具交易（40～49級）","0","0","0","0","True","0"
"262735","戰鬥職業飾品交易","0","0","0","0","True","0"
"262736","製作採集職業飾品交易","0","0","0","0","True","0"
