"29","2","16","4","False","<hex:020971E802FF31E58D81E5AD97E98DACE9809AE3828AE381AEE695B4E58299E38292E3818AE9A198E38184E38197E381BEE38199EFBC81FF3BE7ACAC34E5A0B1E38080E58D81E5AD97E98DACE9809AE3828AE381AEE695B4E58299E38292E3818AE9A198E38184E38197E381BEE38199EFBC8103>"
"30","2","19","5","False","<hex:020971E802FF31E599B4E6B0B4E5BBBAE8A8ADE381AEE3819FE38281E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC81FF3BE7ACAC35E5A0B1E38080E599B4E6B0B4E5BBBAE8A8ADE381AEE3819FE38281E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC8103>"
"31","2","21","6","True","<hex:02094DE802FF1FE88196E383ADE382A8E383ABE5BA83E5A0B4E695B4E58299E8A888E794BBFF29E7ACAC36E5A0B1E38080E88196E383ADE382A8E383ABE5BA83E5A0B4E695B4E58299E8A888E794BB03>"
"32","2","21","7","False","<hex:020959E802FF25E696B0E3819FE381AAE9809AE3828AE381ABE79D80E6898BE38199E3828BE3819EEFBC81FF2FE7ACAC37E5A0B1E38080E696B0E3819FE381AAE9809AE3828AE381ABE79D80E6898BE38199E3828BE3819EEFBC8103>"
"33","2","24","8","False","<hex:020989E802FF3DE79A86E38195E38293E381AEE9BA97E38197E38184E4BD9CE6A5ADE5A7BFE38081E68B9DE8A68BE38197E381A6E38184E381BEE38199E38288E38082FF47E7ACAC38E5A0B1E38080E79A86E38195E38293E381AEE9BA97E38197E38184E4BD9CE6A5ADE5A7BFE38081E68B9DE8A68BE38197E381A6E38184E381BEE38199E38288E3808203>"
"34","2","26","9","False","<hex:02094DE802FF1FE6B182E383A0EFBC81E38080E88897E8A385E4BD9CE6A5ADE593A1EFBC81FF29E7ACAC39E5A0B1E38080E6B182E383A0EFBC81E38080E88897E8A385E4BD9CE6A5ADE593A1EFBC8103>"
"35","2","29","10","False","<hex:020984E802FF3AE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A7E38081E881B7E4BABAE381AEE68A80E38292E8A68BE3819BE381A6E3818FE3828CEFBC81FF45E7ACAC3130E5A0B1E38080E5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A7E38081E881B7E4BABAE381AEE68A80E38292E8A68BE3819BE381A6E3818FE3828CEFBC8103>"
"36","2","30","11","True","<hex:020960E802FF28E3838BE383A5E383BCE3838DE382B9E38388E5B185E4BD8FE58CBAE695B4E58299E8A888E794BBFF33E7ACAC3131E5A0B1E38080E3838BE383A5E383BCE3838DE382B9E38388E5B185E4BD8FE58CBAE695B4E58299E8A888E794BB03>"
"37","2","30","12","False","<hex:020990E802FF40E38184E38288E38184E38288E38081E5B185E4BD8FE58CBAE4BA88E5AE9AE59CB0E381A7E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC81FF4BE7ACAC3132E5A0B1E38080E38184E38288E38184E38288E38081E5B185E4BD8FE58CBAE4BA88E5AE9AE59CB0E381A7E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC8103>"
"38","2","33","13","False","<hex:02097EE802FF37E5BEA9E88888E585B1E5908CE4BD9CE6A5ADE38081E9A086E8AABFE381ABE980B2E38293E381A7E38184E381BEE38199E381A3EFBC81FF42E7ACAC3133E5A0B1E38080E5BEA9E88888E585B1E5908CE4BD9CE6A5ADE38081E9A086E8AABFE381ABE980B2E38293E381A7E38184E381BEE38199E381A3EFBC8103>"
"39","2","35","14","False","<hex:020990E802FF40E5BC95E3818DE7B69AE3818DE38081E382ACE383ACE382ADE381AEE692A4E58EBBE4BD9CE6A5ADE38292E3818AE9A198E38184E38197E381BEE38199EFBC81FF4BE7ACAC3134E5A0B1E38080E5BC95E3818DE7B69AE3818DE38081E382ACE383ACE382ADE381AEE692A4E58EBBE4BD9CE6A5ADE38292E3818AE9A198E38184E38197E381BEE38199EFBC8103>"
"40","2","37","15","False","<hex:02097EE802FF37E995B7E38289E3818FE381AEE793A6E7A4ABE692A4E58EBBE4BD9CE6A5ADE38081E38194E88BA6E58AB4E381A0E381A3E3819FEFBC81FF42E7ACAC3135E5A0B1E38080E995B7E38289E3818FE381AEE793A6E7A4ABE692A4E58EBBE4BD9CE6A5ADE38081E38194E88BA6E58AB4E381A0E381A3E3819FEFBC8103>"
"41","2","40","16","False","<hex:020954E802FF22E38184E38288E38184E38288E4BD8FE5B185E381AEE5BBBAE8A8ADE381A0EFBC81FF2DE7ACAC3136E5A0B1E38080E38184E38288E38184E38288E4BD8FE5B185E381AEE5BBBAE8A8ADE381A0EFBC8103>"
"42","2","43","17","False","<hex:020978E802FF34E4BD8FE5B185E381AEE5BBBAE8A8ADE38081E381A9E38293E381A9E38293E980B2E38293E381A7E381BEE38199EFBD9EEFBC81FF3FE7ACAC3137E5A0B1E38080E4BD8FE5B185E381AEE5BBBAE8A8ADE38081E381A9E38293E381A9E38293E980B2E38293E381A7E381BEE38199EFBD9EEFBC8103>"
"43","2","46","18","False","<hex:020960E802FF28E4BB8AE69C9FE69C80E5BE8CE381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC81FF33E7ACAC3138E5A0B1E38080E4BB8AE69C9FE69C80E5BE8CE381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381A0EFBC8103>"
"44","2","48","19","True","<hex:020966E802FF2BE3838BE383A5E383BCE3838DE382B9E38388E5B185E4BD8FE58CBAEFBC9AE695B4E58299E5AE8CE4BA86FF36E7ACAC3139E5A0B1E38080E3838BE383A5E383BCE3838DE382B9E38388E5B185E4BD8FE58CBAEFBC9AE695B4E58299E5AE8CE4BA8603>"
"45","3","11","4","True","クポフォーチュンについて"
"46","3","11","5","True","ディアデム諸島について"
"47","1","0","0","True",""
"48","1","0","0","True",""
"49","1","0","0","True",""
"50","1","0","0","True",""
"51","2","49","1","True","<hex:02096BE802FF2EE38395E382A7E382B6E383BCE38395E382A9E383BCE383ABE59586E6A5ADE58CBAE695B4E58299E8A888E794BBFF38E7ACAC31E5A0B1E38080E38395E382A7E382B6E383BCE38395E382A9E383BCE383ABE59586E6A5ADE58CBAE695B4E58299E8A888E794BB03>"
"52","2","50","2","False","<hex:020965E802FF2BE58A9BE887AAE685A2E381AEE58D94E58A9BE38292E5BE85E381A3E381A6E38184E3828BE3819EEFBC81FF35E7ACAC32E5A0B1E38080E58A9BE887AAE685A2E381AEE58D94E58A9BE38292E5BE85E381A3E381A6E38184E3828BE3819EEFBC8103>"
"53","2","52","3","False","<hex:02095FE802FF28E793A6E7A4ABE381AEE692A4E58EBBE38292E3818AE9A198E38184E38197E381BEE38199EFBC81FF32E7ACAC33E5A0B1E38080E793A6E7A4ABE381AEE692A4E58EBBE38292E3818AE9A198E38184E38197E381BEE38199EFBC8103>"
"54","2","54","4","False","<hex:02096BE802FF2EE697A5E38085E381AEE38194E58D94E58A9BE381ABE6849FE8AC9DE38184E3819FE38197E381BEE38199E38082FF38E7ACAC34E5A0B1E38080E697A5E38085E381AEE38194E58D94E58A9BE381ABE6849FE8AC9DE38184E3819FE38197E381BEE38199E3808203>"
"55","2","56","5","False","<hex:020947E802FF1CE4BABAE6898BE3818CE5BF85E8A681E381A7E38199EFBD9EEFBC81FF26E7ACAC35E5A0B1E38080E4BABAE6898BE3818CE5BF85E8A681E381A7E38199EFBD9EEFBC8103>"
"56","2","59","6","False","<hex:02094DE802FF1FE5A4A7E8A68FE6A8A1E696BDE8A8ADE381AEE5BBBAE980A0E381A0EFBC81FF29E7ACAC36E5A0B1E38080E5A4A7E8A68FE6A8A1E696BDE8A8ADE381AEE5BBBAE980A0E381A0EFBC8103>"
"57","2","62","7","False","<hex:020977E802FF34E5BBBAE7AF89E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE38292E3818AE9A198E38184E38197E381BEE38199EFBC81FF3EE7ACAC37E5A0B1E38080E5BBBAE7AF89E381AEE5BEA9E88888E585B1E5908CE4BD9CE6A5ADE38292E3818AE9A198E38184E38197E381BEE38199EFBC8103>"
"58","2","65","8","False","<hex:02095FE802FF28E4BD8FE5B185E381AEE5BBBAE8A8ADE38081E980B2E38293E381A7E3828BE381A3E38199EFBC81FF32E7ACAC38E5A0B1E38080E4BD8FE5B185E381AEE5BBBAE8A8ADE38081E980B2E38293E381A7E3828BE381A3E38199EFBC8103>"
"59","2","67","9","True","<hex:02094DE802FF1FE382A2E38390E382ABE382B9E9809AE3828AE695B4E58299E8A888E794BBFF29E7ACAC39E5A0B1E38080E382A2E38390E382ABE382B9E9809AE3828AE695B4E58299E8A888E794BB03>"
"60","2","68","10","False","<hex:020960E802FF28E696B0E38197E38184E5A4A7E9809AE3828AE38292E695B4E58299E38199E3828BE3819EEFBC81FF33E7ACAC3130E5A0B1E38080E696B0E38197E38184E5A4A7E9809AE3828AE38292E695B4E58299E38199E3828BE3819EEFBC8103>"
"61","2","70","11","False","<hex:02096CE802FF2EE382A2E38390E382ABE382B9E9809AE3828AE381AEE88897E8A385E4BD9CE6A5ADE381A7E38199E383BCEFBC81FF39E7ACAC3131E5A0B1E38080E382A2E38390E382ABE382B9E9809AE3828AE381AEE88897E8A385E4BD9CE6A5ADE381A7E38199E383BCEFBC8103>"
"62","2","73","12","False","<hex:020966E802FF2BE382A2E38390E382ABE382B9E9809AE3828AE381ABE7BE8EE38197E38184E5BDABE5838FE38292E38082FF36E7ACAC3132E5A0B1E38080E382A2E38390E382ABE382B9E9809AE3828AE381ABE7BE8EE38197E38184E5BDABE5838FE38292E3808203>"
"63","2","74","13","True","<hex:02095AE802FF25E3839BE382A2E38395E383ADE382B9E38388E5AE98E8888EE695B4E58299E8A888E794BBFF30E7ACAC3133E5A0B1E38080E3839BE382A2E38395E383ADE382B9E38388E5AE98E8888EE695B4E58299E8A888E794BB03>"
"64","2","75","14","False","<hex:020948E802FF1CE5B7A8E5A4A7E696BDE8A8ADE381AEE5BBBAE980A0E381A0EFBC81FF27E7ACAC3134E5A0B1E38080E5B7A8E5A4A7E696BDE8A8ADE381AEE5BBBAE980A0E381A0EFBC8103>"
"65","2","79","15","True","<hex:020972E802FF31E38395E382A7E382B6E383BCE38395E382A9E383BCE383ABE59586E6A5ADE58CBAEFBC9AE695B4E58299E5AE8CE4BA86FF3CE7ACAC3135E5A0B1E38080E38395E382A7E382B6E383BCE38395E382A9E383BCE383ABE59586E6A5ADE58CBAEFBC9AE695B4E58299E5AE8CE4BA8603>"
"66","1","0","0","True",""
"67","1","0","0","True",""
"68","1","0","0","True",""
"69","1","0","0","True",""
"70","1","0","0","True",""
"71","2","80","1","True","<hex:020965E802FF2BE383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE8A5BFE695B4E58299E8A888E794BBFF35E7ACAC31E5A0B1E38080E383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE8A5BFE695B4E58299E8A888E794BB03>"
"72","2","81","2","False","<hex:020977E802FF34E383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE8A5BFE381AEE793A6E7A4ABE692A4E58EBBE381A0EFBC81FF3EE7ACAC32E5A0B1E38080E383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE8A5BFE381AEE793A6E7A4ABE692A4E58EBBE381A0EFBC8103>"
"73","2","83","3","False","<hex:02096BE802FF2EE6B885E68E83E381A8E88897E8A385E38292E3818AE9A198E38184E38184E3819FE38197E381BEE38199E381ADFF38E7ACAC33E5A0B1E38080E6B885E68E83E381A8E88897E8A385E38292E3818AE9A198E38184E38184E3819FE38197E381BEE38199E381AD03>"
"74","2","86","4","False","<hex:020965E802FF2BE69687E58C96E58CBAE8A5BFE381AEE4BD8FE5B185E5BBBAE8A8ADE38292E8A18CE38186E3819EEFBC81FF35E7ACAC34E5A0B1E38080E69687E58C96E58CBAE8A5BFE381AEE4BD8FE5B185E5BBBAE8A8ADE38292E8A18CE38186E3819EEFBC8103>"
"75","2","89","5","False","<hex:02095FE802FF28E5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381AEE3818AE69982E99693E381A7E38199EFBC81FF32E7ACAC35E5A0B1E38080E5BEA9E88888E585B1E5908CE4BD9CE6A5ADE381AEE3818AE69982E99693E381A7E38199EFBC8103>"
"76","2","92","6","False","<hex:020971E802FF31E69687E58C96E58CBAE8A5BFE381AEE695B4E58299E38081E38182E381A8E4B880E68ABCE38197E381A7E38199EFBC81FF3BE7ACAC36E5A0B1E38080E69687E58C96E58CBAE8A5BFE381AEE695B4E58299E38081E38182E381A8E4B880E68ABCE38197E381A7E38199EFBC8103>"
"77","2","94","7","True","<hex:02093BE802FF16E8A9A9E4BCAFE99680E695B4E58299E8A888E794BBFF20E7ACAC37E5A0B1E38080E8A9A9E4BCAFE99680E695B4E58299E8A888E794BB03>"
"78","2","95","8","False","<hex:020953E802FF22E8A9A9E4BCAFE99680E381AEE4BFAEE7B995E4B8ADE381A3E38199E38288EFBC81FF2CE7ACAC38E5A0B1E38080E8A9A9E4BCAFE99680E381AEE4BFAEE7B995E4B8ADE381A3E38199E38288EFBC8103>"
"79","2","97","9","False","<hex:020965E802FF2BE383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE69DB1E695B4E58299E8A888E794BBFF35E7ACAC39E5A0B1E38080E383AAE382BAE383B3E382BDE383B3E382B0E69687E58C96E58CBAE69DB1E695B4E58299E8A888E794BB03>"
"80","2","98","10","False","<hex:020954E802FF22E69C80E5BE8CE381AEE793A6E7A4ABE692A4E58EBBE4BD9CE6A5ADE381A0EFBC81FF2DE7ACAC3130E5A0B1E38080E69C80E5BE8CE381AEE793A6E7A4ABE692A4E58EBBE4BD9CE6A5ADE381A0EFBC8103>"
"81","2","100","11","False","<hex:020972E802FF31E6B885E68E83E381A8E88897E8A385E381AEE4BD9CE6A5ADE38282E69C80E5BE8CE381A7E38199E38288EFBD9EEFBC81FF3CE7ACAC3131E5A0B1E38080E6B885E68E83E381A8E88897E8A385E381AEE4BD9CE6A5ADE38282E69C80E5BE8CE381A7E38199E38288EFBD9EEFBC8103>"
"82","2","103","12","True","<hex:020972E802FF31E696B0E3819FE381AAE4BD8FE5B185E381AEE5BBBAE8A8ADE3818CE5A78BE381BEE381A3E381A6E38184E381BEE38199FF3CE7ACAC3132E5A0B1E38080E696B0E3819FE381AAE4BD8FE5B185E381AEE5BBBAE8A8ADE3818CE5A78BE381BEE381A3E381A6E38184E381BEE3819903>"
"83","2","106","13","False","<hex:020960E802FF28E4BD8FE5B185E381AEE5BBBAE8A8ADE38282E5A4A7E8A9B0E38281E381A7E38199E381A3EFBC81FF33E7ACAC3133E5A0B1E38080E4BD8FE5B185E381AEE5BBBAE8A8ADE38282E5A4A7E8A9B0E38281E381A7E38199E381A3EFBC8103>"
"84","2","108","14","True","<hex:02095AE802FF25E382B9E3838EE383BCE382BDE383BCE382AFE6B5B4E5A0B4E695B4E58299E8A888E794BBFF30E7ACAC3134E5A0B1E38080E382B9E3838EE383BCE382BDE383BCE382AFE6B5B4E5A0B4E695B4E58299E8A888E794BB03>"
"85","2","109","15","False","<hex:02096CE802FF2EE382B9E3838EE383BCE382BDE383BCE382AFE6B5B4E5A0B4E381AEE5BBBAE8A8ADE4B8ADE381A7E38199EFBD9EFF39E7ACAC3135E5A0B1E38080E382B9E3838EE383BCE382BDE383BCE382AFE6B5B4E5A0B4E381AEE5BBBAE8A8ADE4B8ADE381A7E38199EFBD9E03>"
"86","2","111","16","False","<hex:02096CE802FF2EE789B9E588A5E381AAE7A291E381AEE5BBBAE980A0E381ABE58D94E58A9BE9A198E38184E3819FE38184EFBC81FF39E7ACAC3136E5A0B1E38080E789B9E588A5E381AAE7A291E381AEE5BBBAE980A0E381ABE58D94E58A9BE9A198E38184E3819FE38184EFBC8103>"
"87","2","112","17","True","<hex:020960E802FF28E892BCE5A4A9E8A197E381AEE5BEA9E88888E3818CE5AE8CE4BA86E38197E381BEE38197E3819FFF33E7ACAC3137E5A0B1E38080E892BCE5A4A9E8A197E381AEE5BEA9E88888E3818CE5AE8CE4BA86E38197E381BEE38197E3819F03>"
"88","1","0","0","True",""
"89","2","113","1","True","蒼天街復興祝祭が開催されます！"
"90","3","112","6","True","「Fête」について"
