"11","2","1","2","0","0","/magiadefense","","/magiadefense 代名詞<hex:02100103>マギアボードの属性を選択対象と「同属性」に切り替える。代名詞は省略可能。<hex:02100103><hex:02100103>実行例<hex:02100103>/magiadefense <t><hex:02100103>　…マギアボードをターゲット対象の同属性に切り替える。","","","0","0"
"12","2","1","2","0","0","/magiaauto","","/magiaauto サブコマンド<hex:02100103>マギアボードの自動調整の設定を行う。自動調整が有効になっている場合、ターゲット選択を行った際、自動的にマギアボードの属性を切り替える。<hex:02100103>>>サブコマンド<hex:02100103>attack(atk)<hex:02100103>　…自動調整を「攻撃タイプ」にする。<hex:02100103>defense(def)<hex:02100103>　…自動調整を「防御タイプ」にする。<hex:02100103>off<hex:02100103>　…自動調整を解除する。<hex:02100103>※サブコマンド省略<hex:02100103>　…設定を順番に切り替える。<hex:02100103><hex:02100103>実行例<hex:02100103>/magiaauto attack<hex:02100103>　…マギアボードを「攻撃タイプ」に自動調整する。","","","0","0"
"13","1","0","0","0","0","/cwlinkshell1","/cwl1","/cwlinkshell1(/cwl1) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル1に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell1のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル1に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell1 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル1に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell1<hex:02100103>　…デフォルトの会話モードをCWLS-1に変更する。","","","1021","0"
"14","1","0","0","0","0","/cwlinkshell2","/cwl2","/cwlinkshell2(/cwl2) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル2に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell2のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル2に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell2 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル2に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell2<hex:02100103>　…デフォルトの会話モードをCWLS-2に変更する。","","","1021","0"
"15","1","0","0","0","0","/cwlinkshell3","/cwl3","/cwlinkshell3(/cwl3) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル3に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell3のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル3に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell3 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル3に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell3<hex:02100103>　…デフォルトの会話モードをCWLS-3に変更する。","","","1021","0"
"16","1","0","0","0","0","/cwlinkshell4","/cwl4","/cwlinkshell4(/cwl4) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル4に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell4のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル4に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell4 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル4に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell4<hex:02100103>　…デフォルトの会話モードをCWLS-4に変更する。","","","1021","0"
"17","1","0","0","0","0","/cwlinkshell5","/cwl5","/cwlinkshell5(/cwl5) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル5に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell5のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル5に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell5 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル5に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell5<hex:02100103>　…デフォルトの会話モードをCWLS-5に変更する。","","","1021","0"
"18","1","0","0","0","0","/cwlinkshell6","/cwl6","/cwlinkshell6(/cwl6) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル6に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell6のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル6に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell6 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル6に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell6<hex:02100103>　…デフォルトの会話モードをCWLS-6に変更する。","","","1021","0"
"19","1","0","0","0","0","/cwlinkshell7","/cwl7","/cwlinkshell7(/cwl7) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル7に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell7のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル7に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell7 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル7に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell7<hex:02100103>　…デフォルトの会話モードをCWLS-7に変更する。","","","1021","0"
"20","1","0","0","0","0","/cwlinkshell8","/cwl8","/cwlinkshell8(/cwl8) 文章<hex:02100103>クロスワールドリンクシェル：チャンネル8に参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshell8のみを入力した場合は、デフォルトの会話モードをクロスワールドリンクシェル：チャンネル8に切り替え、アクティブにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell8 こんにちは。<hex:02100103>　…クロスワールドリンクシェル：チャンネル8に「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell8<hex:02100103>　…デフォルトの会話モードをCWLS-8に変更する。","","","1021","0"
"21","2","0","0","0","0","/graphicpresets","/gpresets","/graphicpresets(/gpresets) プリセット番号<hex:02100103>グラフィック設定を指定したプリセットに切り替える。<hex:02100103><hex:02100103>>>プリセット番号(1-5)<hex:02100103><hex:0208F202ECE4E94F04FFF20159313A5374616E6461726420284D61632902100103323A4D6964646C6520284D61632902100103333A4869676820284D61632902100103343A45787472612D4869676820284D616329>：<hex:3634626974>アプリのみ<hex:02100103353A4D6178696D756D20284D616329>：<hex:3634626974>アプリのみ<hex:0210010302100103EE81B0>実行例<hex:021001032F6772617068696370726573657473203102100103>　<hex:E280A6>グラフィック設定を「<hex:5374616E6461726420284D616329>」に変更する。<hex:021001032F6772617068696370726573657473203302100103>　<hex:E280A6>グラフィック設定を「<hex:4869676820284D616329>」に変更する。<hex:FFF20187313A>標準品質（ノート<hex:5043>）<hex:02100103323A>標準品質（デスクトップ<hex:5043>）<hex:02100103333A>高品質（ノート<hex:5043>）<hex:02100103343A>高品質（デスクトップ<hex:5043>）<hex:02100103353A>最高品質<hex:0210010302100103EE81B0>実行例<hex:021001032F6772617068696370726573657473203102100103>　<hex:E280A6>グラフィック設定を「標準品質（ノート<hex:5043>）」に変更する。<hex:021001032F6772617068696370726573657473203502100103>　<hex:E280A6>グラフィック設定を「最高品質」に変更する。<hex:03>","","","993","0"
"22","1","0","0","0","0","/fellowship","/fs","/fellowship(/fs)<hex:02100103>フェローシップリストのメニューを開く。","","","32","0"
"23","1","0","0","0","0","/fellowshipfinder","/fsfinder","/fellowshipfinder(/fsfinder)<hex:02100103>フェローシップ募集のメニューを開く。","","","32","0"
"24","1","0","0","0","0","/collection","/coll","/collection(/coll)<hex:02100103>だいじなもののメニューを開く。","","","32","0"
"25","1","0","0","0","0","/newgame+","/ng+","/newgame+(/ng+)<hex:02100103>つよくてニューゲームのメニューを開く。","","","32","0"
"26","2","1","2","0","0","/dice","","/dice 会話モード 上限値<hex:02100103>0～999の数字の1つをランダムに抽選して、現在アクティブな会話モード、もしくは指定した会話モードに発言する。<hex:02100103>>>指定可能な会話モード<hex:02100103>party(p)<hex:02100103>alliance(al)<hex:02100103>freecompany(fc)<hex:02100103>pvpteam<hex:02100103>linkshell[1-8](l1-l8)<hex:02100103>cwlinkshell[1-8](cwl1-cwl8)<hex:02100103>会話モード指定を省略した場合、アクティブな会話モードにダイスメッセージを発言する。<hex:02100103>※マクロへの設定時は会話モードの省略はできない。<hex:02100103><hex:02100103>>>上限値(2-999)<hex:02100103>ランダムな数字を抽選する際の上限値を指定する。上限値が指定された場合、値の範囲は「1～上限値」の範囲になる。省略した場合は「0～999」の範囲での抽選となる。<hex:02100103><hex:02100103>実行例<hex:02100103>/dice<hex:02100103>　…アクティブな会話モードにダイスメッセージを発言する。<hex:02100103>/dice 16<hex:02100103>　…アクティブな会話モードに1～16の間でランダムな数字のダイスメッセージを発言する。<hex:02100103>/dice cwl1<hex:02100103>　…クロスワールドリンクシェル1にダイスメッセージを発言する。<hex:02100103>/dice cwl1 16<hex:02100103>　…クロスワールドリンクシェル1に1～16の間でランダムな数字のダイスメッセージを発言する。","","","36","1000"
"27","3","1","2","0","0","/nameplatetype","","/nameplatetype 対象 設定番号<hex:02100103>PCの「ネームプレートの名前の表示タイプ」を設定する。<hex:02100103>>>対象<hex:02100103>all<hex:02100103>　…すべてのPC<hex:02100103>self<hex:02100103>　…自分<hex:02100103>party<hex:02100103>　…パーティメンバー<hex:02100103>alliance<hex:02100103>　…アライアンスメンバー<hex:02100103>other<hex:02100103>　…他人<hex:02100103>friend<hex:02100103>　…フレンド<hex:02100103>feast<hex:02100103>　…クリスタルコンフリクトの敵<hex:02100103><hex:02100103>>>設定番号(1-4)<hex:02100103>1:フルネーム<hex:02100103>2:姓のみイニシャル<hex:02100103>3:名のみイニシャル<hex:02100103>4:姓名ともにイニシャル<hex:02100103><hex:02100103>実行例<hex:02100103>/nameplatetype all 4<hex:02100103>　…「すべてのPC」の名前の表示タイプを「姓名ともにイニシャル」に設定する。","","","36","0"
"28","3","1","2","0","0","/nameplatedisp","","/nameplatedisp 対象 設定番号<hex:02100103>PCの「ネームプレートの表示設定」を設定する。<hex:02100103>>>対象<hex:02100103>all<hex:02100103>　…すべてのPC<hex:02100103>self<hex:02100103>　…自分<hex:02100103>party<hex:02100103>　…パーティメンバー<hex:02100103>alliance<hex:02100103>　…アライアンスメンバー<hex:02100103>other<hex:02100103>　…他人<hex:02100103>friend<hex:02100103>　…フレンド<hex:02100103>feast<hex:02100103>　…クリスタルコンフリクトの敵<hex:02100103><hex:02100103>>>設定番号(1-4)<hex:02100103>1:常に表示<hex:02100103>2:戦闘時<hex:02100103>3:ターゲット時<hex:02100103>4:表示しない<hex:02100103><hex:02100103>実行例<hex:02100103>/nameplatedisp all 4<hex:02100103>　…「すべてのPC」のネームプレートの表示設定を「表示しない」に設定する。","","","36","0"
"29","2","1","14","0","0","/fashion","","/fashion “ファッションアクセサリー名”<hex:02100103>指定したファッションアクセサリーを実行する。<hex:02100103><hex:02100103>実行例<hex:02100103>/fashion パラソル<hex:02100103>　…ファッションアクセサリー「パラソル」を実行する。","","","36","0"
"30","1","0","0","0","0","/fashionguide","","/fashionlist(/fashionguide)<hex:02100103>ファッションアクセサリーのメニューを開く。","/fashionlist","","32","0"
"31","1","0","0","0","0","/officialsite","/site","/officialsite(/site)<hex:02100103>公式Webサイトのメニューを開く。","","","32","0"
"32","1","0","0","0","0","//setGearset","","//setGearset<hex:02100103>リアルイベント用コマンド。<hex:02100103>アーマリーチェスト内のアイテムをもとに、自動的にバトルジョブのギアセットを生成する。","","","32","0"
"33","3","2","7","F","0","/petmirage","","/petmirage(/egimirage) ペットの名前 見た目<hex:02100103>次以降に召喚するペットの見た目を変更する。<hex:02100103>ただし、PvPコンテンツ内では無効。<hex:02100103>>>ペットの名前<hex:02100103>カーバンクル<hex:02100103>ガルーダ・エギ<hex:02100103>タイタン・エギ<hex:02100103>イフリート・エギ<hex:02100103>>>見た目<hex:02100103>カーバンクル<hex:02100103>カーバンクル・エメラルド<hex:02100103>カーバンクル・トパーズ<hex:02100103>カーバンクル・ルビー<hex:02100103>イフリート・エギ<hex:02100103>タイタン・エギ<hex:02100103>ガルーダ・エギ<hex:02100103>※設定ペット名省略(clear)<hex:02100103>　…ペットの見た目を元に戻す。<hex:02100103><hex:02100103>実行例<hex:02100103>/petmirage ガルーダ・エギ カーバンクル・ルビー<hex:02100103>　…ガルーダ・エギの見た目をカーバンクル・ルビーに変更する。","/petmirage","","36","0"
"34","3","2","7","2","0","/petsize","","/petsize ペットの名前 サイズ<hex:02100103>特定のペットの表示サイズを変更する。<hex:02100103>ただし、PvPコンテンツ内では無効。<hex:02100103>また、自分のみ対象で他人には反映されない。<hex:02100103><hex:02100103>>>ペットの名前<hex:02100103>デミ・バハムート<hex:02100103>デミ・フェニックス<hex:02100103>イフリート・ルビー<hex:02100103>タイタン・トパーズ<hex:02100103>ガルーダ・エメラルド<hex:02100103>all<hex:02100103><hex:02100103>>>サイズ<hex:02100103>large<hex:02100103>　…表示サイズを『大』に変更する。<hex:02100103>medium<hex:02100103>　…表示サイズを『中』に変更する。<hex:02100103>small<hex:02100103>　…表示サイズを『小』に変更する。<hex:02100103>※サイズ省略<hex:02100103>　…設定を『小・中・大』の順に切り替える。対象がallの場合はエラーを返す。<hex:02100103><hex:02100103>実行例<hex:02100103>/petsize デミ・バハムート medium<hex:02100103>　…デミ・バハムートの表示サイズを『中』に変更する。<hex:02100103>/petsize all small<hex:02100103>　…すべてのペットの表示サイズを『小』に変更する。","","","36","0"
"35","3","0","0","0","0","/ridepillion","","/ridepillion 代名詞 座席番号<hex:02100103>選択したパーティメンバーのマウントに相乗りする。<hex:02100103><hex:02100103>>>座席番号(1-7)<hex:02100103>指定した番号の座席に相乗りをする。既に埋まっていた場合は空いている座席に座る。省略した場合は座席1への相乗りを試みる。<hex:02100103><hex:02100103>実行例<hex:02100103>/ridepillion <2> 1<hex:02100103>　…識別番号2のパーティメンバーが乗るマウントの座席1に座る。","","","36","0"
"36","1","0","0","0","0","/patchnote","","/patchnote<hex:02100103>公式Webサイト『Lodestone』内のパッチノートのページを開く。<hex:02100103>※ブラウザを起動します。","","","32","1000"
"37","1","0","0","0","0","/portrait","","/portrait<hex:02100103>ポートレートの編集メニューを開く。","","","32","0"
"38","1","0","0","0","0","/adventurerplate","/myplate","/adventurerplate(/myplate)<hex:02100103>自分のアドベンチャラープレートを開く。","","","32","0"
"39","2","1","2","0","0","/rclickpc","","/rclickpc サブコマンド<hex:02100103>キャラクターコンフィグ「右クリックでのPC選択を除外する」を設定する。<hex:02100103>>>サブコマンド<hex:02100103>on<hex:02100103>　…除外設定を有効にする。<hex:02100103>off<hex:02100103>　…除外設定を無効にする。<hex:02100103>※サブコマンド省略<hex:02100103>　…有効／無効のスイッチ切り替え","","","36","0"
"40","2","1","2","0","0","/rclickbattlenpc","","/rclickbattlenpc サブコマンド<hex:02100103>キャラクターコンフィグ「右クリックでの敵・味方NPC選択を除外する」を設定する。<hex:02100103>>>サブコマンド<hex:02100103>on<hex:02100103>　…除外設定を有効にする。<hex:02100103>off<hex:02100103>　…除外設定を無効にする。<hex:02100103>※サブコマンド省略<hex:02100103>　…有効／無効のスイッチ切り替え","","","36","0"
"41","2","1","2","0","0","/rclickminion","","/rclickminion サブコマンド<hex:02100103>キャラクターコンフィグ「右クリックでのミニオン選択を除外する」を設定する。<hex:02100103>>>サブコマンド<hex:02100103>on<hex:02100103>　…除外設定を有効にする。<hex:02100103>off<hex:02100103>　…除外設定を無効にする。<hex:02100103>※サブコマンド省略<hex:02100103>　…有効／無効のスイッチ切り替え","","","36","0"
"91","1","0","0","0","0","/pvpteam","/pt","/pvpteam(/pt) 文章<hex:02100103>PvPチームに参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/pvpteamのみを入力した場合は、デフォルトの会話モードをPvPTeamにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/pvpteam こんにちは。<hex:02100103>　…PvPチームに「こんにちは。」という発言をする。<hex:02100103>/pvpteam<hex:02100103>　…デフォルトの会話モードをPvPTeamに変更する。","","","1021","0"
"92","1","0","0","0","0","/cwlinkshell","/cwl","/cwlinkshell(/cwl) 文章<hex:02100103>アクティブなクロスワールドリンクシェルチャンネルに参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/cwlinkshellのみを入力した場合は、デフォルトの会話モードをアクティブなクロスワールドリンクシェルチャンネルに切り替える。<hex:02100103><hex:02100103>実行例<hex:02100103>/cwlinkshell こんにちは。<hex:02100103>　…アクティブなクロスワールドリンクシェルチャンネルに「こんにちは。」という発言をする。<hex:02100103>/cwlinkshell<hex:02100103>　…デフォルトの会話モードをアクティブなCWLSに変更する。","","","1021","0"
"101","1","0","0","0","0","/beginner","/b","/beginner(/b) 文章<hex:02100103>ビギナーチャンネルに参加中のPCに距離、エリアを問わず文章を送信する。<hex:02100103>/beginner(/b)のみを入力した場合は、デフォルトの会話モードをBeginnerにする。<hex:02100103><hex:02100103>実行例<hex:02100103>/beginner こんにちは。<hex:02100103>　…ビギナーチャンネルに「こんにちは。」という発言をする。<hex:02100103>/beginner<hex:02100103>　…デフォルトの会話モードをBeginnerに変更する。","","","1021","0"
"102","1","0","0","0","0","/say","/s","/say(/s) 文章<hex:02100103>自分の周囲の狭い範囲にいる人に文章を送信する。 <hex:02100103>/say(/s)のみを入力した場合は、デフォルトの会話モードをSayに変更する。","","","1023","0"
"103","1","0","0","0","0","/shout","/sh","/shout(/sh) 文章<hex:02100103>自分が現在いるエリアで、エリアにいるPC全員へ文章を送信。","","","1021","0"
"104","3","0","0","0","0","/tell","/t","/tell(/t) PC名@ワールド名 文章<hex:02100103>同一ワールド内の指定したPCに文章を送信する。<hex:02100103>他ワールドのPCにはフレンドかパーティ募集中のリーダーのみ送信が可能。<hex:02100103>/tell(/t) 相手のPC名@ワールド名のみを入力した場合は、デフォルトの会話モードを相手PCへのTellに変更する。<hex:02100103><hex:02100103>実行例<hex:02100103>/tell Square Enix@World こんにちは。<hex:02100103>　…Worldワールド内のプレイヤーのSquare Enixに「こんにちは。」と送信する。<hex:02100103>","","","1021","0"
"105","1","0","0","0","0","/party","/p","/party(/p) 文章<hex:02100103>同じパーティメンバー全員に、距離、エリアを問わず文章を送信する。<hex:02100103>/party(/p)のみを入力した場合は、デフォルトの会話モードをPartyに変更する。","","","1021","0"
"106","1","0","0","0","0","/linkshell","/l","/linkshell(/l) 文章<hex:02100103>現在設定中のカレントリンクシェルに属するPC全員に距離、エリアを問わず文章を送信する。<hex:02100103>/linkshell(/l)のみを入力した場合は、デフォルトの会話モードをLinkshellに変更する。","","","1021","0"
"107","1","0","0","0","0","/linkshell1","/l1","/linkshell1(/l1) 文章<hex:02100103>1番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"108","1","0","0","0","0","/linkshell2","/l2","/linkshell2(/l2) 文章<hex:02100103>2番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"109","1","0","0","0","0","/linkshell3","/l3","/linkshell3(/l3) 文章<hex:02100103>3番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"110","1","0","0","0","0","/linkshell4","/l4","/linkshell4(/l4) 文章<hex:02100103>4番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"111","1","0","0","0","0","/linkshell5","/l5","/linkshell5(/l5) 文章<hex:02100103>5番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"112","1","0","0","0","0","/linkshell6","/l6","/linkshell6(/l6) 文章<hex:02100103>6番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"113","1","0","0","0","0","/linkshell7","/l7","/linkshell7(/l7) 文章<hex:02100103>7番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"114","1","0","0","0","0","/linkshell8","/l8","/linkshell8(/l8) 文章<hex:02100103>8番目に登録されているリンクシェルに属するPCに距離、エリアを問わず文章を送信する。","","","1021","0"
"115","1","0","0","0","0","/freecompany","/fc","/freecompany(/fc) 文章<hex:02100103>自分が所属しているフリーカンパニーのメンバーであるPCに距離、エリアを問わず文章を送信する。<hex:02100103>/freecompany(/fc)のみを入力した場合は、デフォルトの会話モードをFreeCompanyに変更する。","","","1021","0"
"116","1","0","0","0","0","/echo","/e","/echo(/e) 文章<hex:02100103>自分だけに見える文章を表示する。","","","1021","0"
"117","1","0","0","0","0","/yell","/y","/yell(/y) 文章<hex:02100103>自分の周囲の広い範囲にいる人に文章を送信する。 <hex:02100103>/yell(/y)のみを入力した場合は、デフォルトの会話モードをYellに変更する。","","","1021","0"
"118","1","0","0","0","0","/reply","/r","/reply(/r) 文章<hex:02100103>最後に着信したTellの相手PCに文章を送信する。","","","1021","0"
"119","1","0","0","0","0","/alliance","/a","/alliance(/a) 文章<hex:02100103>同じアライアンスメンバー全員に、距離、エリアを問わず文章を送信する。<hex:02100103>/alliance(/a)のみを入力した場合は、デフォルトの会話モードをAllianceに変更する。","","","1021","0"
"121","1","0","0","0","0","/join","","/join<hex:02100103>パーティへの招待を承諾する。","","","4","0"
"122","1","0","0","0","0","/decline","","/decline<hex:02100103>パーティへの招待を辞退する。","","","4","0"
"123","2","0","0","0","0","/invite","","/invite 代名詞<hex:02100103>指定したPCをパーティに招待する。代名詞を省略した場合、現在ターゲットしているPCを対象とする。","","","4","0"
"124","2","0","0","0","0","/kick","","/kick 代名詞<hex:02100103>指定したPCをパーティから除外する。代名詞を省略した場合、現在ターゲットしているPCを対象とする。","","","4","0"
"125","2","0","0","0","0","/leader","","/leader 代名詞<hex:02100103>指定したPCへパーティリーダーを委譲する。代名詞を省略した場合、現在ターゲットしているPCを対象とする。","","","4","0"
"126","2","0","0","0","0","/leave","","/leave<hex:02100103>パーティから離脱する。","","","4","0"
"131","2","0","0","0","0","/check","/c","/check(/c) 代名詞<hex:02100103>指定したPCを調べる。代名詞を省略した場合は、現在ターゲット中のPCを調べる。","","","160","0"
"132","2","0","0","0","0","/trade","","/trade 代名詞<hex:02100103>指定したPCにトレードを申し込む。代名詞を省略した場合は、現在ターゲットしているPCにトレードを申し込む。","","","32","0"
"133","2","1","2","0","0","/automove","","/automove サブコマンド<hex:02100103>自動移動の設定を行う。<hex:02100103>>>サブコマンド<hex:02100103>on <hex:02100103>　…自動移動を開始する。<hex:02100103>off <hex:02100103>　…自動移動を解除する。<hex:02100103>※サブコマンド省略<hex:02100103>　…自動移動状態のスイッチ切り替え。","","","36","0"
"134","2","0","0","0","0","/follow","","/follow 代名詞<hex:02100103>指定したPCを自動追尾する。代名詞を省略した場合は、現在ターゲットしているPCを自動追尾する。 ","","","36","0"
"136","2","0","0","0","0","/meldrequest","","/meldrequest 代名詞<hex:02100103>指定したPCにマテリア装着依頼をする。代名詞を省略した場合は、現在ターゲットしているPCにマテリア装着依頼をする。","","","32","0"
"141","1","0","0","0","0","/character","/gear","/character(/gear)<hex:02100103>キャラクターのメニューを開く。","","","32","0"
"142","1","0","0","0","0","/journal","","/journal<hex:02100103>ジャーナルのメニューを開く。","","","32","0"
"143","1","0","0","0","0","/dutyfinder","/dfinder","/contentsfinder(/cfinder,/dutyfinder,/dfinder)<hex:02100103>コンテンツファインダーのメニューを開く。","/contentsfinder","/cfinder","800","0"
"144","1","0","0","0","0","/armourychest","/armoury","/armourychest(/armoury)<hex:02100103>アーマリーチェストのメニューを開く。","","","32","0"
"145","1","0","0","0","0","/huntinglog","/hlog","/huntinglog(/hlog)<hex:02100103>討伐手帳のメニューを開く。","","","32","0"
"146","1","0","0","0","0","/craftinglog","/clog","/craftinglog(/clog)<hex:02100103>製作手帳のメニューを開く。","","","0","0"
"147","1","0","0","0","0","/gatheringlog","/glog","/gatheringlog(/glog)<hex:02100103>採集手帳のメニューを開く。","","","0","0"
"148","1","0","0","0","0","/fishinglog","/flog","/fishinglog(/flog)<hex:02100103>釣り手帳のメニューを開く。","","","32","0"
"149","1","0","0","0","0","/achievements","","/achievements<hex:02100103>アチーブメントリストのメニューを開く。","","","32","0"
