"19","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","……あ、あの、今いいです？","次の試験が、教官との模擬戦なんですが、<hex:02100103>その、班行動でってルールで、その……","ちょっと、たまたま人数が合わなくて、<hex:02100103>組む相手を待ってるんですけど、<hex:02100103>どうですかね……？","組んであげますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","はぁ……<hex:02100103>もう班行動とかやめてほしい……。",""
"20","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","このあたりのツリースラッグは、<hex:02100103>ミツバチにとって大切な花を<hex:02100103>どんどん食べちゃうんですよ。","最近は数もどんどん増えていて、<hex:02100103>集団でやってくるようになったんです。<hex:02100103>今日もそろそろ来るんじゃないかな……。","冒険者さん、なんとかしてくれませんか？","なんとかしてあげますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","おおっ、さすが！<hex:02100103>ほらほら、さっそく来ましたよ！","","このままだと蜂蜜の量にも影響が……。",""
"21","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","ツリースラッグをやっつけちゃってください！","","","","","","",""
"22","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","君！　冒険者だな！？<hex:02100103>助けてくれ、もう限界だっ！","あの酒癖の悪い「スペンサー」のことだ。<hex:02100103>酒を呑むと、必ず暴れまわって手がつけられなくなる。<hex:02100103>あいつめ、酒場の掟を知らんはずがなかろうに！","今までは、俺が殴られて収まるならと思ってたが、<hex:02100103>もう我慢できん……！<hex:02100103>頼む、あいつにキツく灸を据えてやってくれ！","引き受けますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","そ、そんな……。",""
"23","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","あの酔っ払いをなんとかしてくれ～！","","","","","","",""
"24","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","3","0","0","0","0","0","0","0","レッドベリー砦の中に入りますか？","中に入りますか？","","","","","",""
"25","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","我々は「密猟者」の取り締まりを行っている。<hex:02100103>ここより南方にて、密猟者とゴブリン族が、<hex:02100103>取り引きをしていることを突き止めた。","密猟者とゴブリン族は、交渉に失敗したのか<hex:02100103>小競り合いを始めたようだ。<hex:02100103>……これは好機だぞ。","冒険者、手を貸してくれ。<hex:02100103>両者の隙をついて攻め入り、<hex:02100103>森の掟を乱す不逞の輩を、きつく成敗してやるのだ！","手伝いますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","よし、頼んだぞ！","","森に尽くす機会を逃すとは……。<hex:02100103>冒険者とは、わからぬものだな。",""
"26","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","森に仇なす不逞の輩を成敗するのだ！","","","","","","",""
"27","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","調子にのったキキルンの闇商人どもが偽造品を売り歩いているらしい。（仮）","これ以上被害者を増やさないためにも、やつらが持っている偽造品を回収してきてくれないか？（仮）","偽造品を回収してきますか？（仮）","","よし、頼んだぞ！（仮）","","仕方ない、残念だ。（仮）",""
"28","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","2","0","0","0","0","0","0","やつらから偽造品を回収してきたのか？（仮）","","","","よくやった。また見つけたら持ってきてくれ。（仮）","","そうか、見つけたらすぐ持ってきてくれ。（仮）",""
"29","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","闇商人どもが持っている偽造品を回収してきてくれ！（仮）","","","","","","",""
"30","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","これだけ回収すれば、しばらくやつらの商売もあがったりだろう。（仮）","","","","","","",""
"31","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","冒険者か！？<hex:02100103>いいところに！　手を貸してくれ！","ウチの蜂蜜が「インプ」に目をつけられちまったんだ。<hex:02100103>奴ら、蜂蜜を奪うだけじゃなく、蜜を守るミツバチにも<hex:02100103>攻撃してきやがる。","ああ、そろそろ来るぞ……。<hex:02100103>頼むよ、ウチの蜂蜜のために、にっくきインプどもを<hex:02100103>メッタメタに返り討ちにしてやってくれ！","引き受けますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","むむむ……。<hex:02100103>このままじゃ、蜂蜜が……。",""
"32","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","ふぅ……<hex:02100103>ようやく、ラノシアオレンジを摘み終えた。<hex:02100103>後は、納品先へ運ぶだけなんだが……","荷を造り終えると決まって<hex:02100103>食い意地張ったラットどもが、<hex:02100103>オレンジにたかってくるんだ！","だから、頼む！<hex:02100103>押し寄せてきたラットどもを根こそぎ倒して、<hex:02100103>大事な「オレンジ入りの木箱」を守り抜いてくれ！","守り抜きますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","そんな……<hex:02100103>頼れるのは冒険者ぐらいなのに……",""
"33","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","ねえ、私たちに力を貸して。<hex:02100103>キキルンに攫われた市民を、助けに行きたいの。","やつらは、攫った市民をアマルジャ族に引き渡す気よ。<hex:02100103>今、最後の交渉をしているみたい……。","みんなを奪還できる最後のチャンスよ。<hex:02100103>お願い、少しでも多くの力を貸りたいの……！","手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","……っ。わかった、私たちにも銅刃団の意地があるわ。",""
"34","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","","","","","","","",""
"35","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","集合！！<hex:02100103>これより、帝国兵襲撃に備え、<hex:02100103>黒渦団新兵の実践訓練を実施するのである！","これは、攻め入る黒渦団の教導隊員を殲滅し、<hex:02100103>デネベール関門の突破を食い止める防衛訓練である！","危険な訓練ではあるが、君が希望するなら、<hex:02100103>本訓練への参加を認めるのである。","訓練に参加しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","ならば、訓練に巻き込まれぬよう<hex:02100103>急ぎ、この場から離れるが賢明である！",""
"36","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","これはこれは冒険者さん！<hex:02100103>なんて運命的なタイミングでいらっしゃいました。","最近、この辺りでモールが大量に繁殖して、<hex:02100103>畑をボッコボコの穴だらけにされて困り果てています。","憎たらしいモールを叩きまくって<hex:02100103>退治してもらえないでしょうか？","叩きまくってあげますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","おお、それはありがたい！<hex:02100103>……見てください、早速現れたようです！<hex:02100103>よろしくお願いします！","","ですよね……チッ。",""
"37","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","憎たらしいモールを叩きまくって<hex:02100103>退治してください、お願いします！！","","","","","","",""
"38","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","お前、腕に自信は？　仕事を請負う余裕はあるか？<hex:02100103>ならば、リトルアラミゴまで警護を依頼したい。","あちらの部隊に、アマルジャ族について報告がある。<hex:02100103>戦況に関わる重大な情報だが、<hex:02100103>それを知る際、うかつにもやつらに顔を見られたのだ。","襲撃に備えようにも、この部隊が集団で動けば<hex:02100103>かえって標的になるだろう。<hex:02100103>そこで、外から来たお前に警護を頼みたい。","手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","では、今の話は忘れるように。一切の他言は無用だ。",""
"39","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","なぁ、あんた、冒険者だろ？<hex:02100103>あんたの力を借りたいんだ。","このあたりにはオーシャン・ローズリングっていう<hex:02100103>花の魔物が繁茂しててな……参っちまうよ。<hex:02100103>完全に根付いてるのか、刈っても刈っても現れちまう。","かといって、放置もできないんだが……<hex:02100103>いい加減、俺たちもいっぱいいっぱいでなぁ。<hex:02100103>よければ、奴らの駆除に手を貸してくれないか？","駆除に手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","そうかそうか、手伝ってくれるのか！<hex:02100103>助かるよ……と、言ってるそばから姿を見せたな！<hex:02100103>さあ冒険者さん、さっそくやっちゃってくれ！！","","ん……そうか、手伝えないか。<hex:02100103>まぁ、無理強いもできないからな。<hex:02100103>また今度、手の空いてる時に手伝ってくれればいいさ。",""
"40","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","オーシャン・ローズリングめ、どんどん出てきてるな！<hex:02100103>よし、冒険者さん、片っ端からやっつけちまってくれ！<hex:02100103>頼りにしてるからなっ！","","","","","","",""
"41","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","助けて、冒険者の人！<hex:02100103>私一人じゃどうにもならないのよ！","風車小屋で挽いた小麦粉を出荷したいんだけど、<hex:02100103>お腹を空かせたガラゴが狙ってくるから運べないの。","味を覚えちゃったみたいで、運んでると襲ってくるのよ。<hex:02100103>お願い、ガラゴたちをやっつけて！","退治を引き受けますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","ありがとう、やっぱり冒険者さんは頼りになるわね。<hex:02100103>じゃあ、よろしくお願いね！","","ああ、そう……じゃあ仕方ないわね。<hex:02100103>残念だけど、他の人を探して頼むことにするわ。",""
"42","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0","このあたりではリバートードが繁殖しやすくてね、<hex:02100103>定期的に駆除しないと、大変なことになっちまうんだよ。<hex:02100103>今はちょうど、その定期駆除の真っ最中ってわけさ。","慣れているとはいえ、楽な作業じゃなくてね。<hex:02100103>よかったら、あんたも手伝ってくれないか？","駆除対象は、リバートードの中でもとくに繁殖力の高い<hex:02100103>ケーントードと呼ばれている個体だ。<hex:02100103>通常の個体は、放っておいて構わない。","それじゃあ頼むぞ、冒険者。<hex:02100103>俺はここで街道を通る人が巻き込まれないよう、<hex:02100103>見張っていることにする。","……別に、トードが苦手な訳じゃないんだからな？","","",""
"43","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","このあたりではリバートードが繁殖しやすくてね、<hex:02100103>定期的に駆除しないと、大変なことになっちまうんだよ。<hex:02100103>今からちょうど、その定期駆除をやろうと思ってる。","慣れているとはいえ、楽な作業じゃなくてね。<hex:02100103>よかったら、あんたも手伝ってくれないか？","駆除を手伝いますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","駆除対象は、リバートードの中でもとくに繁殖力の高い<hex:02100103>ビートトードと呼ばれている個体だ。<hex:02100103>通常の個体は、放っておいて構わない。","","そうか……じゃあ、しょうがないな<hex:02100103>我々だけで対処するとしよう。",""
"44","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","参ったな……またヤーゾンが集まってきやがった。<hex:02100103>やつら、杭打ち機に巣を作ろうとするんだよ。","こうなると作業になんなくてね。<hex:02100103>すまないが、ヤーゾンの駆除を手伝ってくれないか？","引き受けますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","助かるよ。<hex:02100103>やつら、そこの木の辺りに集まってきてる。<hex:02100103>杭打ち機に寄り付く前に、倒してくれ！","","そうか……。急いで他を当たらないとな。",""
"45","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","今、この辺りでアーススプライトが大量発生している……。<hex:02100103>やつらの核を集めてくれないか……。","あれを地面に打ち込めば、地盤強化になる……。<hex:02100103>ザナラーン開拓の……必需品だ。","手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","核は倒して奪ってもいいし、拾ってきてもいい……。<hex:02100103>とにかく集めて、持ってきてくれ……。","","お前には、関係のないことだったな……。",""
"46","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","お、お助けくだせぇ冒険者様！<hex:02100103>そこの廃屋を根城にしている盗賊団に、<hex:02100103>大事な荷を奪われちまった……！","あの荷がなけりゃ飢えて死ぬだけ、<hex:02100103>根城に乗り込みゃ犬死にだ。<hex:02100103>どうか、あっしの荷物を取り戻してくだせぇ！","手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","神様！　あっしの命、冒険者様に託しましたぜ！","","そんなぁ～！<hex:02100103>このままアリの餌にでもなれってんですかい！？",""
"47","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","君、ちょうどいいところに！<hex:02100103>ゴブリン族から、さっき届いた資材を守ってくれないか？","やつらときたら、追い出された腹いせに<hex:02100103>資材の箱を片っ端から壊していくんだ。<hex:02100103>まったく大損だよ！","手を貸しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","ありがたい。資材の箱は、そこに……<hex:02100103>って、さっそくゴブリン族が来たぞ！","","いい働きをしてくれたら、礼は出すつもりだ。<hex:02100103>今すぐ考え直してくれないか？",""
"48","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","3","0","0","0","0","0","うちの父ちゃんは、この池で死んだんだ。<hex:02100103>釣りをしてて、スポーニング・オロボンに食べられて……<hex:02100103>めちゃくちゃさ。","オロボンなんて、いなくなればいいのに……！<hex:02100103>あんたも冒険者なら、あいつらを倒してくれよ！","引き受けますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","よっしゃ、父ちゃんの敵討ちだ！<hex:02100103>いーーーーっぱい、やっつけてくれよな！","","ケチ！　冒険者はユーカンだって聞いたのに！",""
"49","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","0","0","3","0","0","0","0","おい、そこのあんた！<hex:02100103>冒険者だろう、ちょっと手伝ってくれよ！","あそこで暴れているあの男！<hex:02100103>あいつは船に潜り込もうとしてた密航者でな。<hex:02100103>なのに捕まえたら、シラを切りやがる。","それで問い詰めたら、暴れ出しやがったんだ！<hex:02100103>怪我人が出る前にさっさと片付けたいから、<hex:02100103>あんたの力を貸してくれ！","手を貸してあげますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>","","","……分かった、残念だが仕方がない。<hex:02100103>無理を言ってすまなかったな。",""
"50","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","False","False","False","False","0","2","0","0","0","0","0","0","アーススプライトの核は集まったか……？","","","","悪くない。この調子で、もっと頼む……。","","そうか……。<hex:02100103>報酬は歩合制だ……覚えておくんだな……。",""
