"54","87","45","45","2501","究極神兵絕境戰"
"55","88","46","46","2502","亞歷山大絕境戰"
"56","89","47","47","2503","幻想龍詩絕境戰"
"57","32","33","33","3200","第1賽季水晶衝突：王者"
"58","33","34","34","3201","第1賽季水晶衝突：勇者"
"59","34","35","35","3202","第1賽季水晶衝突：優勝者"
"60","35","36","36","3208","第1賽季水晶衝突：青銅"
"61","36","37","37","3207","第1賽季水晶衝突：白銀"
"62","37","38","38","3206","第1賽季水晶衝突：黃金"
"63","38","39","39","3205","第1賽季水晶衝突：白金"
"64","39","40","40","3204","第1賽季水晶衝突：鑽石"
"65","40","41","41","3203","第1賽季水晶衝突：水晶"
"66","90","48","48","3209","第2賽季水晶衝突：王者"
"67","91","49","49","3210","第2賽季水晶衝突：勇者"
"68","92","50","50","3211","第2賽季水晶衝突：優勝者"
"69","93","51","51","3217","第2賽季水晶衝突：青銅"
"70","94","52","52","3216","第2賽季水晶衝突：白銀"
"71","95","53","53","3215","第2賽季水晶衝突：黃金"
"72","96","54","54","3214","第2賽季水晶衝突：白金"
"73","97","55","55","3213","第2賽季水晶衝突：鑽石"
"74","98","56","56","3212","第2賽季水晶衝突：水晶"
"75","99","57","57","3218","第3賽季水晶衝突：王者"
"76","100","58","58","3219","第3賽季水晶衝突：勇者"
"77","101","59","59","3220","第3賽季水晶衝突：優勝者"
"78","102","60","60","3226","第3賽季水晶衝突：青銅"
"79","103","61","61","3225","第3賽季水晶衝突：白銀"
"80","104","62","62","3224","第3賽季水晶衝突：黃金"
"81","105","63","63","3223","第3賽季水晶衝突：白金"
"82","106","64","64","3222","第3賽季水晶衝突：鑽石"
"83","107","65","65","3221","第3賽季水晶衝突：水晶"
"84","108","66","66","3002","水晶衝突：藍色"
"85","109","67","67","3003","水晶衝突：紅色"
"86","110","68","68","2400","異變迷宮：希拉狄哈水道"
"87","111","1","69","2304","友好部族任務：奧密克戎族"
"88","119","70","75","11","幾何圖形：圓形"
"89","116","69","74","12","漫畫"
"90","125","76","1","13","稀有度1（普通品質）"
"91","126","76","1","14","稀有度2（普通品質）"
"92","127","76","1","15","稀有度3（普通品質）"
"93","128","76","1","16","稀有度4（普通品質）"
"94","129","76","1","17","稀有度5（普通品質）"
"95","125","77","1","18","稀有度1（高品質）"
"96","126","77","1","19","稀有度2（高品質）"
"97","127","77","1","20","稀有度3（高品質）"
"98","128","77","1","21","稀有度4（高品質）"
"99","129","77","1","22","稀有度5（高品質）"
"100","123","1","76","23","音樂"
"101","115","1","73","24","咖啡廳"
"102","133","78","81","3227","第4賽季水晶衝突：王者"
"103","134","79","82","3228","第4賽季水晶衝突：勇者"
"104","135","80","83","3229","第4賽季水晶衝突：優勝者"
"105","136","81","84","3230","第4賽季水晶衝突：水晶"
"106","137","82","85","3231","第4賽季水晶衝突：鑽石"
"107","138","83","86","3232","第4賽季水晶衝突：白金"
"108","139","84","87","3233","第4賽季水晶衝突：黃金"
"109","140","85","88","3234","第4賽季水晶衝突：白銀"
"110","141","86","89","3235","第4賽季水晶衝突：青銅"
"111","142","87","90","3236","第5賽季水晶衝突：王者"
"112","143","88","91","3237","第5賽季水晶衝突：勇者"
"113","144","89","92","3238","第5賽季水晶衝突：優勝者"
"114","145","90","93","3239","第5賽季水晶衝突：水晶"
"115","146","91","94","3240","第5賽季水晶衝突：鑽石"
"116","147","92","95","3241","第5賽季水晶衝突：白金"
"117","148","93","96","3242","第5賽季水晶衝突：黃金"
"118","149","94","97","3243","第5賽季水晶衝突：白銀"
"119","150","95","98","3244","第5賽季水晶衝突：青銅"
"120","151","96","99","3004","獵隼陣營"
"121","152","97","100","3005","渡鴉陣營"
"122","153","1","101","2300","友好部族任務：仙子族"
"123","154","1","102","2301","友好部族任務：奇塔利族"
"124","155","1","103","2302","友好部族任務：矮人族"
"125","156","1","104","2303","友好部族任務：悌陽象族"
"126","0","0","0","0",""
"127","0","0","0","0",""
"128","0","0","0","0",""
"129","0","0","0","0",""
"130","161","99","1","2250","第七星曆編年史：四聖獸奇譚"
"131","162","100","109","2340","開拓無人島1"
"132","163","101","110","2341","開拓無人島2"
"133","0","0","0","0",""
"134","0","0","0","0",""
"135","0","0","0","0",""
"136","0","0","0","0",""
"137","0","0","0","0",""
"138","0","0","0","0",""
"139","0","0","0","0",""
"140","0","0","0","0",""
"141","0","0","0","0",""
"142","0","0","0","0",""
"143","0","0","0","0",""
"144","0","0","0","0",""
"145","0","0","0","0",""
"146","0","0","0","0",""
"147","0","0","0","0",""
"148","0","0","0","0",""
"149","0","0","0","0",""
"150","0","0","0","0",""
